device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds
DEV-0091,,2026-03-13 09:23:08.363668,ORD-007624,15,FAB-C,AREA-1,SYS-GAMMA,7,4,24,10,1,16,7,2,5,2,1,3,1,1,67
DEV-0045,MDL-031,2026-03-26 03:19:57.208500,ORD-007625,538,FAB-C,AREA-2,SYS-BETA,1,6,17,8,2,8,4,2,6,2,2,3,2,13,781
DEV-0199,SER-002,2026-03-19 01:37:25.088576,ORD-007626,349,FAB-B,AREA-3,SYS-ALPHA,15,4,14,11,2,5,5,1,4,3,1,5,3,5,315
DEV-0056,MDL-032,2026-03-12 15:15:28.242487,ORD-007627,148,FAB-A,AREA-2,SYS-GAMMA,4,6,21,11,3,14,6,2,3,2,1,4,3,3,184
DEV-0150,TYP-040,2026-03-23 12:06:56.714579,ORD-007628,411,FAB-C,,SYS-GAMMA,19,4,22,8,1,13,5,2,5,2,1,4,1,6,379
DEV-0142,,2026-03-20 02:05:13.263293,ORD-007629,49,FAB-A,,SYS-BETA,195,3,17,14,1,13,9,1,2,4,1,2,1,1,104
DEV-0045,MDL-031,2026-03-16 05:48:23.456976,ORD-007630,957,FAB-C,AREA-2,SYS-BETA,1,3,14,9,1,7,5,1,2,1,1,5,3,11,661
DEV-0122,EQP-028,2026-03-07 03:33:07.519114,ORD-007631,107,FAB-B,AREA-3,SYS-BETA,11,5,21,13,2,15,8,2,3,3,1,3,2,2,131
DEV-0155,SER-018,2026-03-08 12:44:03.312911,ORD-007632,283,FAB-B,AREA-3,SYS-GAMMA,2,3,17,11,1,10,5,1,3,3,1,4,3,3,182
DEV-0043,SER-047,2026-03-25 18:05:17.746641,ORD-007633,11,FAB-B,AREA-1,SYS-GAMMA,8,5,19,12,2,9,6,2,7,5,1,3,1,1,68
DEV-0056,MDL-032,2026-03-06 22:19:08.903083,ORD-007634,4974,FAB-A,AREA-2,SYS-GAMMA,10,6,26,11,4,18,8,1,4,2,1,4,1,124,7450
DEV-0031,SER-030,2026-03-28 16:16:59.981307,ORD-007635,89,FAB-C,AREA-3,SYS-GAMMA,14,4,21,7,1,12,4,2,4,2,1,5,1,1,74
DEV-0136,SER-029,2026-03-19 05:26:58.390203,ORD-007636,61,FAB-B,AREA-2,SYS-GAMMA,1,4,12,10,1,5,4,2,3,5,1,4,1,1,61
DEV-0146,EQP-050,2026-03-31 01:04:37.136556,ORD-007637,800,FAB-B,AREA-2,SYS-ALPHA,73,5,22,11,2,13,5,2,6,3,1,3,3,16,1033
DEV-0042,TYP-004,2026-03-02 11:19:02.308984,ORD-007638,179,FAB-A,AREA-1,SYS-ALPHA,11,6,26,11,4,18,6,1,3,2,1,5,3,4,251
DEV-0184,SER-046,2026-03-18 01:38:50.368039,ORD-007639,7,FAB-A,AREA-1,SYS-GAMMA,61,4,14,15,2,5,10,1,5,3,1,4,2,1,121
DEV-0076,MDL-031,2026-03-11 18:35:12.499788,ORD-007640,1086,FAB-C,AREA-2,SYS-ALPHA,330,6,27,11,6,17,7,1,5,3,1,5,1,27,2146
DEV-0105,,2026-03-16 22:42:50.724750,ORD-007641,14,FAB-A,AREA-3,SYS-ALPHA,14,3,20,8,1,14,4,1,2,1,1,4,3,1,74
DEV-0009,SER-047,2026-03-13 11:34:59.892399,ORD-007642,731,FAB-B,AREA-1,SYS-BETA,31,3,24,13,1,16,9,1,5,1,1,3,3,9,571
DEV-0199,SER-002,2026-03-18 02:29:01.942813,ORD-007643,35,FAB-B,AREA-3,SYS-ALPHA,4,4,23,8,2,16,3,1,5,3,1,2,2,1,64
DEV-0123,MDL-039,2026-03-12 18:32:10.229592,ORD-007644,1702,FAB-C,AREA-1,SYS-BETA,7,4,22,12,2,12,8,1,5,3,1,5,1,28,1687
DEV-0138,SER-006,2026-03-06 01:30:06.303486,ORD-007645,250,FAB-B,AREA-3,SYS-ALPHA,45,4,18,7,2,13,5,1,3,1,1,2,1,4,285
DEV-0086,TYP-040,2026-03-06 03:04:18.802810,ORD-007646,52,FAB-C,AREA-1,SYS-ALPHA,5,7,24,15,4,19,11,2,3,3,1,2,1,1,65
DEV-0150,TYP-040,2026-03-09 22:52:44.203485,ORD-007647,1261,FAB-C,,SYS-GAMMA,4,4,23,8,1,12,4,2,6,2,1,5,2,21,1264
DEV-0051,SER-002,2026-03-13 22:41:39.394869,ORD-007648,920,FAB-C,AREA-2,SYS-GAMMA,10,5,27,10,3,18,7,1,5,1,1,4,2,19,1150
DEV-0041,,2026-03-29 00:53:42.083208,ORD-007649,70,FAB-B,AREA-3,SYS-ALPHA,11,3,21,11,1,14,8,1,2,1,1,5,2,1,71
DEV-0154,SER-029,2026-03-02 23:21:50.110441,ORD-007650,2106,FAB-A,AREA-3,SYS-ALPHA,1,4,25,13,1,16,7,1,6,3,2,3,3,35,2101
DEV-0042,TYP-004,2026-03-24 16:49:29.603698,ORD-007651,801,FAB-A,AREA-1,SYS-ALPHA,8,5,23,13,2,12,9,2,6,3,1,5,1,16,968
DEV-0008,EQP-023,2026-03-12 20:21:43.369932,ORD-007652,22,FAB-B,AREA-3,SYS-ALPHA,1,5,17,9,2,7,4,2,6,2,1,4,3,1,61
DEV-0083,SER-017,2026-03-24 19:44:02.428641,ORD-007653,247,FAB-B,AREA-2,SYS-GAMMA,13,3,16,13,1,7,8,1,4,2,1,5,3,3,193
DEV-0080,MDL-039,2026-03-29 22:24:58.557504,ORD-007654,20,FAB-A,AREA-1,SYS-BETA,15,6,21,10,4,13,6,1,5,2,1,3,2,1,75
DEV-0120,MDL-008,2026-03-25 01:16:15.335987,ORD-007655,851,FAB-B,AREA-2,SYS-GAMMA,21,5,24,9,2,16,4,2,5,3,1,3,2,17,1041
DEV-0117,SER-018,2026-03-27 01:22:31.317701,ORD-007656,75,FAB-A,AREA-3,SYS-BETA,4,4,20,11,2,14,7,1,3,3,1,3,1,1,64
DEV-0116,EQP-043,2026-03-03 13:44:24.349766,ORD-007657,718,FAB-A,,SYS-BETA,1,6,26,18,3,15,11,2,6,4,1,5,3,17,1021
DEV-0057,,2026-03-04 03:47:46.665089,ORD-007658,1520,FAB-C,,SYS-ALPHA,1,14,24,21,11,15,14,2,4,4,1,5,3,88,5281
DEV-0095,SER-019,2026-03-13 21:19:16.172752,ORD-007659,1451,FAB-C,AREA-2,SYS-GAMMA,2,7,16,14,4,9,11,2,4,2,1,3,1,42,2522
DEV-0147,,2026-03-23 16:17:37.992519,ORD-007660,47,FAB-C,,SYS-ALPHA,17,5,13,11,3,6,7,1,4,3,1,3,1,1,77
DEV-0104,TYP-009,2026-03-09 11:26:16.165035,ORD-007661,719,FAB-A,AREA-3,SYS-BETA,5,6,22,7,4,11,5,1,6,1,1,5,1,17,1025
DEV-0112,TYP-011,2026-03-07 08:08:31.229580,ORD-007662,20,FAB-C,AREA-1,SYS-BETA,104,4,17,13,2,6,7,1,6,3,1,5,3,1,164
DEV-0128,EQP-021,2026-03-28 12:29:03.487596,ORD-007663,5,FAB-C,AREA-1,SYS-GAMMA,13,3,24,11,1,15,8,1,5,2,1,4,1,1,73
DEV-0068,,2026-03-17 08:27:32.413405,ORD-007664,35,FAB-A,AREA-2,SYS-BETA,2,4,12,9,2,5,7,1,4,1,1,3,1,1,62
DEV-0162,SER-025,2026-03-28 16:46:40.340500,ORD-007665,20,FAB-B,AREA-1,SYS-BETA,1035,3,24,11,1,14,7,1,5,2,1,5,2,1,1095
DEV-0059,MDL-007,2026-03-17 19:55:30.069260,ORD-007666,349,FAB-A,,SYS-BETA,11,4,17,9,1,12,4,2,3,2,1,2,3,5,311
DEV-0084,TYP-042,2026-03-09 02:21:55.538993,ORD-007667,27,FAB-B,,SYS-BETA,24,4,21,14,2,12,10,1,5,1,1,4,3,1,84
DEV-0042,TYP-004,2026-03-15 14:28:29.463606,ORD-007668,32,FAB-A,AREA-1,SYS-ALPHA,12,6,22,9,4,14,5,1,6,2,1,2,2,1,72
DEV-0073,TYP-013,2026-03-11 08:21:53.283994,ORD-007669,3791,FAB-B,AREA-2,SYS-ALPHA,50,6,16,13,3,8,8,2,4,4,1,4,1,94,5690
DEV-0027,SER-015,2026-03-14 22:21:42.670284,ORD-007670,16,FAB-A,,SYS-ALPHA,1,5,15,11,1,6,5,2,6,2,2,3,4,1,61
DEV-0119,,2026-03-30 16:21:40.896421,ORD-007671,20,FAB-C,AREA-3,SYS-ALPHA,13,6,12,18,3,6,11,2,4,4,1,2,3,1,73
DEV-0176,SER-015,2026-03-12 00:01:12.991342,ORD-007672,39,FAB-C,AREA-1,SYS-GAMMA,24,5,25,9,2,13,5,2,7,2,1,5,2,1,84
DEV-0100,SER-017,2026-03-03 09:31:16.977682,ORD-007673,45,FAB-A,,SYS-GAMMA,4,5,22,11,1,10,3,2,7,5,2,5,3,1,64
DEV-0030,TYP-005,2026-03-09 16:39:49.259709,ORD-007674,246,FAB-B,,SYS-GAMMA,16,6,18,16,3,11,11,2,4,4,1,3,1,6,376
DEV-0034,MDL-022,2026-03-28 17:03:35.651279,ORD-007675,131,FAB-A,AREA-3,SYS-BETA,19,4,19,8,1,10,3,2,6,2,1,3,3,2,139
DEV-0096,MDL-022,2026-03-30 14:30:33.087700,ORD-007676,243,FAB-A,AREA-3,SYS-GAMMA,7,6,13,14,3,5,8,2,6,5,1,2,1,6,367
DEV-0133,TYP-048,2026-03-08 20:33:02.137135,ORD-007677,43,FAB-A,AREA-3,SYS-BETA,12,5,19,15,3,10,11,1,6,2,1,3,2,1,72
DEV-0038,TYP-020,2026-03-23 04:02:34.925954,ORD-007678,284,FAB-C,AREA-2,SYS-ALPHA,10,5,21,8,2,12,4,2,4,3,1,5,1,5,310
DEV-0173,MDL-022,2026-03-31 00:46:21.842680,ORD-007679,120,FAB-B,AREA-3,SYS-BETA,34,10,25,19,7,16,11,2,6,5,1,3,3,5,334
DEV-0168,,2026-03-11 14:19:22.249468,ORD-007680,850,FAB-A,AREA-1,SYS-BETA,7,6,23,11,4,12,5,1,6,4,1,5,2,21,1267
DEV-0052,SER-015,2026-03-26 23:24:25.384226,ORD-007681,123,FAB-A,AREA-1,SYS-GAMMA,1,3,19,11,1,12,5,1,2,4,1,5,2,1,61
DEV-0152,SER-017,2026-03-06 11:22:58.865819,ORD-007682,1517,FAB-A,AREA-3,SYS-GAMMA,1,8,26,17,4,16,10,3,8,5,1,2,2,50,3001
DEV-0015,SER-024,2026-03-29 10:34:18.067843,ORD-007683,288,FAB-B,AREA-2,SYS-GAMMA,1,7,15,14,3,5,8,2,6,2,2,4,4,8,481
DEV-0142,,2026-03-02 02:13:49.751042,ORD-007684,233,FAB-A,,SYS-BETA,2,5,22,14,1,14,8,2,4,2,2,4,4,4,242
DEV-0093,MDL-007,2026-03-08 09:05:31.933958,ORD-007685,191,FAB-A,AREA-3,SYS-ALPHA,3,7,17,15,4,7,9,2,7,5,1,3,1,5,303
DEV-0192,EQP-010,2026-03-11 13:12:12.946402,ORD-007686,149,FAB-B,AREA-2,SYS-GAMMA,32,8,17,18,5,7,10,2,6,5,1,4,3,4,272
DEV-0057,,2026-03-04 14:04:32.108003,ORD-007687,254,FAB-C,,SYS-ALPHA,3,25,47,31,20,34,22,3,8,5,2,5,4,26,1563
DEV-0090,,2026-03-12 05:10:56.664748,ORD-007688,1261,FAB-C,AREA-3,SYS-GAMMA,13,5,14,12,3,9,9,1,2,2,1,3,1,26,1573
DEV-0111,,2026-03-25 08:15:36.207386,ORD-007689,144,FAB-C,AREA-2,SYS-BETA,5,6,21,11,3,11,6,1,5,2,2,5,3,3,185
DEV-0099,TYP-001,2026-03-14 17:58:50.038186,ORD-007690,976,FAB-B,AREA-2,SYS-GAMMA,4,6,22,10,3,15,4,2,5,5,1,2,1,24,1444
DEV-0150,TYP-040,2026-03-13 11:44:06.127416,ORD-007691,180,FAB-C,,SYS-GAMMA,19,6,21,9,4,10,6,1,6,2,1,5,1,4,259
DEV-0155,SER-018,2026-03-09 17:39:41.933094,ORD-007692,31,FAB-B,AREA-3,SYS-GAMMA,2,4,17,11,2,8,7,1,4,2,1,5,2,1,62
DEV-0014,SER-018,2026-03-18 19:14:49.135834,ORD-007693,168,FAB-B,AREA-3,SYS-ALPHA,106,4,19,10,2,8,7,1,6,1,1,5,2,2,226
DEV-0151,SER-029,2026-03-11 18:16:10.668440,ORD-007694,117,FAB-A,,SYS-BETA,4,8,25,13,4,15,6,2,7,4,2,3,3,3,184
DEV-0121,SER-017,2026-03-28 04:43:16.194283,ORD-007695,986,FAB-A,AREA-1,SYS-GAMMA,10,7,12,15,4,6,12,2,4,2,1,2,1,28,1690
DEV-0130,EQP-027,2026-03-07 00:17:58.514575,ORD-007696,1309,FAB-B,,SYS-GAMMA,6,3,19,13,1,12,6,1,2,4,1,5,3,16,966
DEV-0093,MDL-007,2026-03-30 01:17:31.096120,ORD-007697,48,FAB-A,AREA-3,SYS-ALPHA,14,5,22,11,3,16,9,1,3,1,1,3,1,1,74
DEV-0128,EQP-021,2026-03-17 14:57:15.707409,ORD-007698,97,FAB-C,AREA-1,SYS-GAMMA,8,8,21,17,4,12,11,2,5,4,2,4,2,3,188
DEV-0145,MDL-016,2026-03-11 16:28:00.055150,ORD-007699,8,FAB-A,AREA-1,SYS-ALPHA,19,3,14,9,1,6,5,1,5,1,1,3,3,1,79
DEV-0055,SER-033,2026-03-23 16:38:02.933585,ORD-007700,669,FAB-A,AREA-3,SYS-GAMMA,1,3,15,11,1,8,5,1,5,4,1,2,2,8,481
DEV-0071,TYP-001,2026-03-19 06:37:10.832601,ORD-007701,19,FAB-B,AREA-3,SYS-BETA,21,8,18,13,4,8,9,2,6,2,2,4,2,1,81
DEV-0192,EQP-010,2026-03-07 18:33:45.105835,ORD-007702,105,FAB-B,AREA-2,SYS-GAMMA,27,6,14,17,3,5,10,2,6,4,1,3,3,2,147
DEV-0196,,2026-03-05 00:15:31.707077,ORD-007703,723,FAB-A,AREA-1,SYS-BETA,5,5,15,7,3,8,5,1,5,1,1,2,1,15,905
DEV-0125,MDL-003,2026-03-07 21:34:09.215736,ORD-007704,745,FAB-C,,SYS-ALPHA,2,6,21,14,3,13,10,2,3,3,1,5,1,18,1082
DEV-0170,TYP-042,2026-03-28 20:21:07.092520,ORD-007705,279,FAB-B,AREA-2,SYS-BETA,32,6,19,12,3,10,5,2,6,4,1,3,3,6,392
DEV-0083,SER-017,2026-03-18 06:58:45.305940,ORD-007706,145,FAB-B,AREA-2,SYS-GAMMA,1,8,27,17,4,17,11,2,4,2,2,6,4,4,241
DEV-0078,MDL-039,2026-03-04 20:43:19.810269,ORD-007707,22,FAB-A,AREA-2,SYS-BETA,27,5,24,10,2,16,4,2,6,4,1,2,2,1,87
DEV-0100,SER-017,2026-03-17 02:14:50.388898,ORD-007708,8,FAB-A,,SYS-GAMMA,3,5,23,12,1,11,4,2,7,4,2,5,4,1,63
DEV-0188,EQP-028,2026-03-28 12:10:18.274098,ORD-007709,39,FAB-C,AREA-3,SYS-ALPHA,9,3,13,9,1,6,4,1,3,2,1,4,3,1,69
DEV-0179,TYP-009,2026-03-16 02:39:56.542287,ORD-007710,35,FAB-B,AREA-1,SYS-GAMMA,22,6,17,12,4,7,6,1,6,3,1,4,3,1,82
DEV-0001,EQP-028,2026-03-28 18:54:19.180562,ORD-007711,105,FAB-A,AREA-1,SYS-ALPHA,25,6,17,12,3,11,6,1,2,2,2,4,4,2,145
DEV-0171,TYP-012,2026-03-17 15:20:41.846781,ORD-007712,18,FAB-A,AREA-3,SYS-BETA,4,4,26,9,1,15,3,2,6,3,1,5,3,1,64
DEV-0032,,2026-03-06 03:35:39.062651,ORD-007713,927,FAB-A,AREA-1,SYS-GAMMA,13,7,17,10,4,11,7,1,2,1,2,4,2,27,1633
DEV-0189,SER-033,2026-03-03 10:38:34.679481,ORD-007714,28,FAB-C,AREA-3,SYS-ALPHA,4,23,37,32,21,27,29,1,5,2,1,5,1,2,124
DEV-0012,TYP-005,2026-03-09 03:47:48.932247,ORD-007715,851,FAB-A,AREA-2,SYS-BETA,29,6,20,10,4,13,6,1,5,2,1,2,2,21,1289
DEV-0039,SER-024,2026-03-21 22:53:43.543656,ORD-007716,263,FAB-A,AREA-1,SYS-GAMMA,18,7,20,11,4,14,5,2,3,5,1,3,1,7,438
DEV-0047,,2026-03-09 07:30:21.420969,ORD-007717,120,FAB-C,AREA-2,SYS-GAMMA,28,5,16,8,3,9,4,1,5,3,1,2,1,2,148
DEV-0104,TYP-009,2026-03-05 12:47:30.295605,ORD-007718,1552,FAB-A,AREA-3,SYS-BETA,49,4,15,9,1,3,3,2,7,5,1,5,1,25,1549
DEV-0139,,2026-03-20 17:33:00.131928,ORD-007719,1632,FAB-A,AREA-3,SYS-ALPHA,1,7,24,11,3,16,4,2,5,3,2,3,4,47,2821
DEV-0164,TYP-048,2026-03-20 09:15:33.738844,ORD-007720,10,FAB-C,AREA-2,SYS-BETA,12,6,26,13,3,17,5,2,7,5,1,2,3,1,72
DEV-0139,,2026-03-18 11:03:00.384243,ORD-007721,15,FAB-A,AREA-3,SYS-ALPHA,9,5,23,10,3,15,5,1,6,2,1,2,3,1,69
DEV-0166,SER-002,2026-03-11 11:56:26.436713,ORD-007722,48,FAB-B,AREA-3,SYS-GAMMA,42,5,17,12,2,11,7,2,4,4,1,2,1,1,102
DEV-0059,MDL-007,2026-03-30 14:21:53.291649,ORD-007723,1076,FAB-A,,SYS-BETA,6,7,24,18,4,14,12,2,7,3,1,3,3,31,1866
DEV-0023,TYP-042,2026-03-22 08:40:52.240739,ORD-007724,279,FAB-B,,SYS-GAMMA,303,4,22,7,1,14,2,2,3,4,1,5,1,4,328
DEV-0143,,2026-03-14 12:42:11.728138,ORD-007725,865,FAB-C,AREA-2,SYS-GAMMA,24,5,22,13,3,14,7,1,4,4,1,4,2,18,1104
DEV-0171,TYP-012,2026-03-18 19:32:02.051050,ORD-007726,50,FAB-A,AREA-3,SYS-BETA,6,5,26,10,1,15,3,2,7,3,2,4,4,1,66
DEV-0086,TYP-040,2026-03-25 14:24:38.622238,ORD-007727,195,FAB-C,AREA-1,SYS-ALPHA,29,7,27,9,4,19,6,2,5,2,1,3,1,5,329
DEV-0063,MDL-016,2026-03-25 22:08:45.761767,ORD-007728,3847,FAB-A,AREA-2,SYS-GAMMA,14,6,29,12,4,18,10,1,6,1,1,5,1,96,5774
DEV-0035,TYP-011,2026-03-22 05:20:49.328767,ORD-007729,9,FAB-B,AREA-1,SYS-GAMMA,47,23,34,28,21,28,22,1,4,4,1,2,2,1,107
DEV-0105,,2026-03-07 12:44:31.438506,ORD-007730,227,FAB-A,AREA-3,SYS-ALPHA,5,4,15,15,1,3,9,2,7,3,1,5,3,3,185
DEV-0146,EQP-050,2026-03-05 23:52:47.738847,ORD-007731,442,FAB-B,AREA-2,SYS-ALPHA,6,4,19,15,2,12,10,1,4,3,1,3,2,7,426
DEV-0023,TYP-042,2026-03-24 03:25:41.124344,ORD-007732,1863,FAB-B,,SYS-GAMMA,23,4,19,9,1,12,2,2,5,4,1,2,3,31,1883
DEV-0026,MDL-038,2026-03-18 19:07:17.656662,ORD-007733,1449,FAB-B,,SYS-BETA,6,6,24,10,3,16,4,2,6,3,1,2,3,36,2166
DEV-0024,SER-030,2026-03-20 06:57:21.904005,ORD-007734,89,FAB-A,AREA-3,SYS-ALPHA,162,5,23,11,4,14,5,1,6,4,1,3,2,1,105
DEV-0100,SER-017,2026-03-03 14:31:57.782587,ORD-007735,124,FAB-A,,SYS-GAMMA,7,3,13,11,1,6,5,1,5,4,1,2,2,1,67
DEV-0194,,2026-03-05 07:06:02.372041,ORD-007736,1924,FAB-C,,SYS-BETA,11,4,17,9,1,9,3,2,5,5,1,3,1,32,1931
DEV-0050,MDL-016,2026-03-20 21:44:13.276578,ORD-007737,852,FAB-A,AREA-1,SYS-BETA,16,4,16,15,2,6,9,1,6,3,1,4,3,14,856
DEV-0171,TYP-012,2026-03-26 05:39:35.292978,ORD-007738,16,FAB-A,AREA-3,SYS-BETA,27,6,19,9,3,9,5,2,5,3,1,5,1,1,87
DEV-0145,MDL-016,2026-03-08 13:59:47.675487,ORD-007739,71,FAB-A,AREA-1,SYS-ALPHA,5,5,19,11,1,8,3,3,7,5,1,4,3,1,65
DEV-0118,TYP-042,2026-03-18 07:50:35.304560,ORD-007740,507,FAB-C,,SYS-GAMMA,22,4,16,10,1,7,3,1,3,3,2,6,4,8,502
DEV-0154,SER-029,2026-03-24 21:55:54.371733,ORD-007741,278,FAB-A,AREA-3,SYS-ALPHA,37,7,24,20,3,17,11,2,4,5,2,3,4,8,517
DEV-0017,TYP-041,2026-03-08 06:04:40.764424,ORD-007742,19,FAB-A,AREA-2,SYS-ALPHA,39,6,16,10,3,8,7,2,3,2,1,5,1,1,99
DEV-0174,SER-017,2026-03-17 15:01:51.086725,ORD-007743,32,FAB-A,,SYS-ALPHA,9,3,23,11,1,14,9,1,6,1,1,3,1,1,69
DEV-0013,SER-006,2026-03-16 08:08:39.049415,ORD-007744,40,FAB-A,AREA-1,SYS-BETA,27,3,20,13,1,11,9,1,4,2,1,5,2,1,87
DEV-0119,,2026-03-08 16:19:43.901424,ORD-007745,735,FAB-C,AREA-3,SYS-ALPHA,16,4,14,9,2,7,5,1,2,1,1,5,3,12,736
DEV-0152,SER-017,2026-03-29 08:16:29.803496,ORD-007746,2057,FAB-A,AREA-3,SYS-GAMMA,11,4,18,13,1,7,8,1,5,1,2,6,4,34,2051
DEV-0106,SER-044,2026-03-09 11:11:30.938817,ORD-007747,410,FAB-A,AREA-1,SYS-BETA,23,5,10,15,2,5,8,2,3,4,1,2,3,8,503
DEV-0183,SER-037,2026-03-26 17:48:35.387142,ORD-007748,15,FAB-C,,SYS-BETA,8,6,24,11,3,15,5,2,5,4,1,4,2,1,68
DEV-0060,EQP-028,2026-03-06 15:49:47.032713,ORD-007749,4961,FAB-B,,SYS-GAMMA,29,5,15,12,2,5,6,2,7,5,1,3,1,103,6209
DEV-0163,TYP-020,2026-03-14 17:12:08.663207,ORD-007750,8,FAB-B,,SYS-GAMMA,1,13,23,20,10,15,14,2,4,3,1,4,3,1,61
DEV-0002,TYP-014,2026-03-05 10:59:09.496763,ORD-007751,107,FAB-A,AREA-1,SYS-GAMMA,16,6,21,14,3,9,6,2,7,5,1,5,3,2,136
DEV-0182,TYP-020,2026-03-19 11:50:40.588944,ORD-007752,178,FAB-A,AREA-1,SYS-BETA,9,6,25,12,4,19,5,1,4,4,1,2,3,4,249
DEV-0092,,2026-03-15 22:58:43.575449,ORD-007753,82,FAB-C,AREA-3,SYS-GAMMA,12,5,22,10,2,13,6,2,7,2,1,2,2,1,72
DEV-0117,SER-018,2026-03-20 01:51:42.225054,ORD-007754,32,FAB-A,AREA-3,SYS-BETA,7,7,19,12,4,10,9,2,6,2,1,3,1,1,67
DEV-0149,TYP-009,2026-03-02 12:09:27.430036,ORD-007755,322,FAB-B,AREA-3,SYS-BETA,5,6,12,17,2,5,10,2,4,3,2,3,4,8,485
DEV-0027,SER-015,2026-03-20 09:55:42.120530,ORD-007756,1267,FAB-A,,SYS-ALPHA,3,5,18,13,3,11,9,1,4,3,1,3,1,26,1563
DEV-0165,SER-015,2026-03-07 10:09:43.432149,ORD-007757,411,FAB-B,,SYS-BETA,22,3,12,8,1,8,3,1,2,2,1,2,3,5,322
DEV-0122,EQP-028,2026-03-11 08:44:53.756485,ORD-007758,383,FAB-B,AREA-3,SYS-BETA,30,6,23,13,3,17,6,2,4,4,1,2,3,9,570
DEV-0021,,2026-03-07 08:04:32.533042,ORD-007759,61,FAB-B,,SYS-BETA,3289,8,22,16,4,10,8,2,6,4,2,6,4,2,3409
DEV-0022,TYP-005,2026-03-30 15:39:35.856728,ORD-007760,188,FAB-A,AREA-3,SYS-ALPHA,5,8,24,12,5,16,9,2,3,2,1,5,1,6,365
DEV-0059,MDL-007,2026-03-06 09:35:54.771916,ORD-007761,273,FAB-A,,SYS-BETA,1,7,20,11,4,13,5,2,4,3,1,3,3,7,421
DEV-0054,,2026-03-24 08:53:27.705196,ORD-007762,346,FAB-A,AREA-3,SYS-ALPHA,4,4,10,6,1,3,2,2,5,2,1,2,2,5,304
DEV-0171,TYP-012,2026-03-18 17:20:04.623812,ORD-007763,695,FAB-A,AREA-3,SYS-BETA,24,4,15,11,1,7,4,2,3,5,1,5,2,11,684
DEV-0026,MDL-038,2026-03-15 13:50:43.519810,ORD-007764,36,FAB-B,,SYS-BETA,9,6,24,12,3,17,6,2,3,3,1,4,3,1,69
DEV-0085,,2026-03-13 10:29:53.913038,ORD-007765,474,FAB-A,AREA-1,SYS-BETA,9,4,23,17,1,15,9,2,6,5,1,2,3,7,429
DEV-0073,TYP-013,2026-03-12 15:18:39.569276,ORD-007766,1707,FAB-B,AREA-2,SYS-ALPHA,5,6,24,10,4,13,7,1,6,1,1,5,2,42,2525
DEV-0177,MDL-003,2026-03-03 08:31:19.881060,ORD-007767,20,FAB-A,AREA-2,SYS-ALPHA,33,7,21,12,5,16,7,1,3,2,1,2,3,1,93
DEV-0087,EQP-035,2026-03-14 08:12:22.941586,ORD-007768,608,FAB-A,AREA-3,SYS-ALPHA,58,5,21,8,2,13,4,2,3,3,1,5,1,12,778
DEV-0035,TYP-011,2026-03-08 05:49:47.461908,ORD-007769,1359,FAB-B,AREA-1,SYS-GAMMA,4,13,34,24,11,26,19,1,6,2,1,2,3,73,4384
DEV-0045,MDL-031,2026-03-17 08:33:15.057740,ORD-007770,265,FAB-C,AREA-2,SYS-BETA,5,6,14,10,1,5,2,3,5,4,2,4,4,6,365
DEV-0083,SER-017,2026-03-07 15:28:26.766491,ORD-007771,48,FAB-B,AREA-2,SYS-GAMMA,5,5,25,13,2,17,10,2,5,2,1,3,1,1,65
DEV-0091,,2026-03-14 15:01:10.941486,ORD-007772,1404,FAB-C,AREA-1,SYS-GAMMA,275,6,21,15,4,12,9,2,4,4,1,5,2,35,2733
DEV-0117,SER-018,2026-03-06 06:38:55.466178,ORD-007773,158,FAB-A,AREA-3,SYS-BETA,7,5,16,13,1,7,8,2,5,3,2,4,2,3,187
DEV-0064,SER-029,2026-03-21 10:45:30.395912,ORD-007774,958,FAB-A,,SYS-ALPHA,1,4,19,13,1,8,8,2,6,4,1,5,1,15,901
DEV-0104,TYP-009,2026-03-09 13:07:30.409381,ORD-007775,45,FAB-A,AREA-3,SYS-BETA,47,5,12,11,2,4,3,1,3,4,2,5,4,1,107
DEV-0103,MDL-003,2026-03-13 02:19:23.085070,ORD-007776,534,FAB-B,AREA-2,SYS-BETA,2,3,13,9,1,5,6,1,5,2,1,3,1,6,362
DEV-0109,,2026-03-22 17:17:51.098880,ORD-007777,637,FAB-A,,SYS-ALPHA,36,6,18,17,3,7,9,1,5,4,2,6,4,15,936
DEV-0018,SER-030,2026-03-11 17:11:26.782422,ORD-007778,590,FAB-B,AREA-3,SYS-GAMMA,6,5,16,11,2,8,5,2,3,5,1,5,1,12,726
DEV-0136,SER-029,2026-03-26 04:56:29.411560,ORD-007779,556,FAB-B,AREA-2,SYS-GAMMA,1,5,22,11,3,13,6,1,4,2,1,5,3,11,661
DEV-0059,MDL-007,2026-03-20 02:34:41.806266,ORD-007780,35,FAB-A,,SYS-BETA,3,4,17,12,1,10,8,2,5,3,1,2,1,1,63
