device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0117,,2026/03/10 02:40:37 PM,ORD-008817,1139,FAB-C,AREA-2,SYS-GAMMA,13,5,14,14,3,6,9,1,3,2,1,5,3,23,1393,normal,False
DEV-0139,ENGINEERING,2026/03/25 07:11:33 AM,ORD-008818,38,FAB-A,,SYS-GAMMA,8,5,25,11,3,18,8,1,3,1,1,4,2,1,68,normal,False
DEV-0093,ENGINEERING,2026/03/25 12:34:57 AM,ORD-008819,486,FAB-A,AREA-3,SYS-BETA,11,5,14,16,2,8,10,2,4,5,1,2,1,10,611,normal,False
DEV-0045,,2026/03/19 06:18:27 PM,ORD-008820,45,FAB-A,AREA-2,SYS-ALPHA,5,3,21,9,1,16,7,1,2,1,1,3,1,1,65,normal,False
DEV-0142,,2026/03/06 07:05:53 PM,ORD-008821,77,FAB-B,AREA-1,SYS-ALPHA,25,3,15,9,1,6,7,1,6,1,1,3,1,1,85,normal,False
DEV-0053,PRODUCTION,2026/03/28 03:07:09 AM,ORD-008822,3403,FAB-C,,SYS-BETA,4,5,24,15,3,15,10,1,6,4,1,3,1,70,4204,normal,False
DEV-0157,PRODUCTION,2026/03/22 06:21:58 AM,ORD-008823,747,FAB-C,AREA-1,SYS-ALPHA,67,5,17,10,3,11,4,1,3,4,1,3,2,15,967,normal,False
DEV-0037,STANDBY,2026/03/02 07:22:22 AM,ORD-008824,4559,FAB-A,AREA-1,SYS-GAMMA,17,5,29,12,3,18,9,1,6,1,1,5,2,94,5657,normal,False
DEV-0131,ENGINEERING,2026/03/03 08:26:03 PM,ORD-008825,135,FAB-A,,SYS-ALPHA,1,8,22,12,5,12,6,2,6,4,1,4,2,4,241,normal,False
DEV-0087,PRODUCTION,2026/03/23 02:16:05 PM,ORD-008826,24,FAB-A,,SYS-BETA,6,6,19,16,3,13,8,2,4,5,1,2,3,1,66,normal,False
DEV-0180,ENGINEERING,2026/03/19 11:37:50 AM,ORD-008827,49,FAB-C,,SYS-GAMMA,10,5,18,12,2,6,5,2,7,5,1,5,2,1,70,normal,False
DEV-0008,STANDBY,2026/03/11 12:21:02 PM,ORD-008828,41,FAB-B,AREA-3,SYS-ALPHA,5,6,18,16,2,9,10,2,5,4,2,4,2,1,65,normal,False
DEV-0039,STANDBY,2026/03/23 09:19:56 AM,ORD-008829,300,FAB-B,AREA-2,SYS-ALPHA,10,4,22,11,2,16,7,1,3,3,1,3,1,5,310,normal,False
DEV-0127,ENGINEERING,2026/03/04 06:43:35 AM,ORD-008830,3014,FAB-C,,SYS-BETA,4,7,18,12,4,10,6,2,5,3,1,3,3,87,5224,normal,False
DEV-0106,PRODUCTION,2026/03/26 03:06:51 AM,ORD-008831,161,FAB-B,AREA-2,SYS-GAMMA,10,8,28,15,4,15,11,2,7,2,2,6,2,5,310,normal,False
DEV-0129,PRODUCTION,2026/03/30 12:18:00 PM,ORD-008832,457,FAB-A,,SYS-ALPHA,2,8,17,11,4,8,5,2,5,4,2,4,2,15,902,normal,False
DEV-0025,,2026/03/28 12:37:46 AM,ORD-008833,1467,FAB-C,,SYS-BETA,43,5,23,12,2,17,7,2,4,4,1,2,1,30,1843,normal,False
DEV-0034,PRODUCTION,2026/03/18 06:01:52 AM,ORD-008834,4975,FAB-C,AREA-3,SYS-GAMMA,26,4,22,7,1,13,2,2,5,3,1,4,2,82,4946,normal,False
DEV-0075,STANDBY,2026/03/11 06:14:30 PM,ORD-008835,906,FAB-B,AREA-2,SYS-GAMMA,5,5,18,12,3,8,8,1,5,1,1,5,3,18,1085,normal,False
DEV-0133,,2026/03/08 01:01:21 PM,ORD-008836,1177,FAB-C,,SYS-ALPHA,11,4,17,11,1,10,6,2,4,4,1,3,1,19,1151,normal,False
DEV-0009,,2026/03/20 05:00:52 AM,ORD-008837,106,FAB-C,AREA-1,SYS-BETA,6,5,21,13,2,10,10,2,7,2,1,4,1,2,126,normal,False
DEV-0158,ENGINEERING,2026/03/24 08:46:53 AM,ORD-008838,662,FAB-A,AREA-1,SYS-GAMMA,8,10,16,19,6,8,14,2,3,2,2,5,3,27,1628,normal,False
DEV-0073,PRODUCTION,2026/03/15 07:18:49 PM,ORD-008839,24,FAB-B,AREA-3,SYS-BETA,27,5,25,12,3,15,9,1,5,2,1,5,1,1,87,normal,False
DEV-0156,PRODUCTION,2026/03/04 10:22:37 AM,ORD-008840,900,FAB-B,AREA-2,SYS-GAMMA,45,3,12,6,1,6,2,1,4,2,1,2,2,11,705,normal,False
DEV-0040,ENGINEERING,2026/03/21 12:10:37 PM,ORD-008841,178,FAB-C,AREA-1,SYS-ALPHA,27,6,23,14,3,16,8,2,4,4,1,3,2,4,267,normal,False
DEV-0121,ENGINEERING,2026/03/15 01:24:50 AM,ORD-008842,1934,FAB-C,,SYS-GAMMA,16,5,28,14,2,17,9,2,6,4,1,5,1,40,2416,normal,False
DEV-0033,STANDBY,2026/03/17 09:01:15 PM,ORD-008843,1338,FAB-B,AREA-2,SYS-BETA,40,7,18,17,4,9,10,2,6,5,1,3,2,39,2380,normal,False
DEV-0120,STANDBY,2026/03/10 09:28:36 PM,ORD-008844,148,FAB-B,,SYS-BETA,19,4,15,12,1,9,6,1,3,2,2,3,4,2,139,normal,False
DEV-0103,ENGINEERING,2026/03/12 01:53:00 AM,ORD-008845,252,FAB-B,AREA-3,SYS-BETA,1,8,24,12,5,18,8,1,2,2,2,4,2,8,481,normal,False
DEV-0103,ENGINEERING,2026/03/20 02:12:28 PM,ORD-008846,50,FAB-B,AREA-3,SYS-BETA,12,7,19,13,3,7,6,2,7,4,2,5,3,1,72,normal,False
DEV-0143,,2026/03/31 03:03:01 AM,ORD-008847,14,FAB-B,AREA-1,SYS-GAMMA,19,6,17,12,3,10,6,2,4,5,1,3,1,1,79,normal,False
DEV-0158,ENGINEERING,2026/03/16 09:53:01 AM,ORD-008848,1179,FAB-A,AREA-1,SYS-GAMMA,14,3,14,10,1,9,6,1,2,1,1,3,3,14,854,normal,False
DEV-0115,,2026/03/09 06:35:13 AM,ORD-008849,60,FAB-C,AREA-3,SYS-GAMMA,33,6,13,12,4,6,9,1,4,2,1,3,1,1,93,normal,False
DEV-0083,STANDBY,2026/03/31 01:37:52 AM,ORD-008850,137,FAB-A,AREA-1,SYS-GAMMA,8,4,19,11,2,10,8,1,6,1,1,3,2,2,128,normal,False
DEV-0078,ENGINEERING,2026/03/15 08:34:05 PM,ORD-008851,29,FAB-C,AREA-3,SYS-ALPHA,13,5,14,10,2,6,3,2,6,5,1,2,2,1,73,normal,False
DEV-0008,STANDBY,2026/03/13 09:08:06 PM,ORD-008852,752,FAB-B,AREA-3,SYS-ALPHA,10,5,12,10,2,5,3,1,3,3,2,4,4,15,910,normal,False
DEV-0085,ENGINEERING,2026/03/30 07:30:46 PM,ORD-008853,64,FAB-C,AREA-3,SYS-ALPHA,50,4,12,14,2,5,9,1,2,3,1,5,2,1,110,normal,False
DEV-0010,PRODUCTION,2026/03/04 03:03:43 PM,ORD-008854,247,FAB-C,AREA-3,SYS-GAMMA,4,4,26,6,2,17,3,1,6,2,1,3,1,4,244,normal,False
DEV-0121,ENGINEERING,2026/03/27 05:32:51 PM,ORD-008855,654,FAB-C,,SYS-GAMMA,5,4,15,9,2,7,3,1,4,4,1,4,2,10,605,normal,False
DEV-0127,ENGINEERING,2026/03/20 02:24:18 AM,ORD-008856,1024,FAB-C,,SYS-BETA,17,4,20,12,2,14,8,1,2,1,1,4,3,17,1037,normal,False
DEV-0085,ENGINEERING,2026/03/30 06:22:23 AM,ORD-008857,190,FAB-C,AREA-3,SYS-ALPHA,27,5,14,9,3,8,7,1,2,1,1,4,1,3,207,normal,False
DEV-0110,PRODUCTION,2026/03/07 03:46:29 AM,ORD-008858,192,FAB-C,,SYS-ALPHA,15,7,28,10,3,17,4,2,6,4,2,5,2,5,315,normal,False
DEV-0136,ENGINEERING,2026/03/28 11:52:24 AM,ORD-008859,157,FAB-B,,SYS-ALPHA,45,4,14,14,2,6,9,1,3,3,1,5,2,2,165,normal,False
DEV-0168,,2026/03/06 12:23:36 PM,ORD-008860,1059,FAB-B,AREA-1,SYS-BETA,4,8,17,14,5,7,7,1,6,4,2,4,3,35,2104,normal,False
DEV-0159,ENGINEERING,2026/03/18 02:12:45 PM,ORD-008861,263,FAB-A,AREA-2,SYS-BETA,1,9,28,10,6,17,7,2,6,2,1,5,1,9,541,normal,False
DEV-0143,,2026/03/23 10:53:23 AM,ORD-008862,20,FAB-B,AREA-1,SYS-GAMMA,16,4,16,13,2,9,8,1,5,3,1,2,2,1,76,normal,False
DEV-0114,STANDBY,2026/03/18 11:35:32 AM,ORD-008863,1877,FAB-C,,SYS-BETA,9,8,16,14,6,11,8,1,2,4,1,3,2,62,3729,normal,False
DEV-0129,PRODUCTION,2026/03/04 10:16:18 AM,ORD-008864,7,FAB-A,,SYS-ALPHA,13,8,12,17,4,6,9,2,3,4,2,3,4,1,73,normal,False
DEV-0042,,2026/03/28 03:30:13 PM,ORD-008865,42,FAB-C,AREA-2,SYS-BETA,5,3,11,6,1,6,2,1,2,1,1,3,3,1,65,normal,False
DEV-0022,STANDBY,2026/03/17 01:13:22 AM,ORD-008866,47,FAB-A,,SYS-BETA,5,6,15,12,2,5,4,1,5,3,3,5,5,1,65,normal,False
DEV-0106,PRODUCTION,2026/03/18 10:55:19 PM,ORD-008867,8,FAB-B,AREA-2,SYS-GAMMA,6,6,13,15,3,7,10,2,3,4,1,3,1,1,66,normal,False
DEV-0120,STANDBY,2026/03/11 07:54:58 AM,ORD-008868,116,FAB-B,,SYS-BETA,32,5,16,11,3,8,8,1,6,1,1,2,2,2,152,normal,False
DEV-0172,,2026/03/09 11:53:45 AM,ORD-008869,34,FAB-C,AREA-3,SYS-BETA,3,8,23,18,5,18,12,1,2,4,2,3,2,1,63,normal,False
DEV-0092,PRODUCTION,2026/03/29 12:45:47 PM,ORD-008870,200,FAB-B,AREA-2,SYS-BETA,1364,7,21,11,4,11,6,2,6,2,1,4,3,5,1664,queue_stuck,False
DEV-0010,PRODUCTION,2026/03/03 07:32:09 AM,ORD-008871,15,FAB-C,AREA-3,SYS-GAMMA,26,8,21,13,6,13,9,1,4,3,1,4,1,1,86,normal,False
DEV-0158,ENGINEERING,2026/03/12 06:13:22 PM,ORD-008872,1403,FAB-A,AREA-1,SYS-GAMMA,7,5,13,14,3,7,11,1,4,2,1,2,1,29,1747,normal,False
DEV-0075,STANDBY,2026/03/12 12:51:25 PM,ORD-008873,1828,FAB-B,AREA-2,SYS-GAMMA,3,6,27,10,2,17,3,2,7,3,2,3,4,45,2703,normal,False
DEV-0078,ENGINEERING,2026/03/13 09:36:35 PM,ORD-008874,192,FAB-C,AREA-3,SYS-ALPHA,5,7,17,11,4,7,5,2,5,4,1,5,2,5,305,normal,False
DEV-0098,ENGINEERING,2026/03/10 10:35:41 PM,ORD-008875,983,FAB-C,AREA-3,SYS-BETA,42,6,24,13,3,15,7,2,6,5,1,3,1,24,1482,normal,False
DEV-0152,PRODUCTION,2026/03/07 10:21:51 PM,ORD-008876,311,FAB-B,,SYS-BETA,40,7,27,13,5,17,8,1,5,3,1,5,2,9,580,normal,False
DEV-0139,ENGINEERING,2026/03/27 05:40:09 PM,ORD-008877,49,FAB-A,,SYS-GAMMA,8,5,25,14,2,14,6,2,6,5,1,5,3,1,68,normal,False
DEV-0017,ENGINEERING,2026/03/15 05:19:21 PM,ORD-008878,5,FAB-C,AREA-2,SYS-ALPHA,9,7,28,11,2,15,3,3,7,6,2,6,2,1,69,normal,False
DEV-0056,,2026/03/10 05:09:30 PM,ORD-008879,323,FAB-C,AREA-3,SYS-ALPHA,6,8,19,19,5,10,12,2,5,4,1,4,3,10,606,normal,False
DEV-0032,STANDBY,2026/03/24 02:51:41 PM,ORD-008880,150,FAB-C,AREA-3,SYS-ALPHA,3,4,19,6,1,12,2,2,4,2,1,3,2,2,123,normal,False
DEV-0066,ENGINEERING,2026/03/22 07:51:49 AM,ORD-008881,37,FAB-B,AREA-2,SYS-ALPHA,14,4,16,9,2,10,4,1,3,4,1,3,1,1,74,normal,False
DEV-0167,STANDBY,2026/03/02 10:51:46 PM,ORD-008882,1942,FAB-A,AREA-3,SYS-ALPHA,21,6,14,13,3,5,10,2,7,2,1,2,1,48,2901,normal,False
DEV-0048,PRODUCTION,2026/03/27 10:14:22 PM,ORD-008883,26,FAB-C,AREA-1,SYS-ALPHA,4,7,15,17,5,7,12,1,4,4,1,4,1,1,64,normal,False
DEV-0158,ENGINEERING,2026/03/13 06:23:46 AM,ORD-008884,964,FAB-A,AREA-1,SYS-GAMMA,12,4,17,16,1,7,9,2,7,4,1,3,3,16,972,normal,False
DEV-0058,,2026/03/04 01:41:43 PM,ORD-008885,19,FAB-A,,SYS-ALPHA,17,3,22,6,1,13,4,1,5,1,1,4,1,1,77,normal,False
DEV-0173,ENGINEERING,2026/03/21 04:42:05 AM,ORD-008886,45,FAB-A,AREA-3,SYS-BETA,23,5,12,13,3,7,8,1,2,4,1,3,1,1,83,normal,False
DEV-0139,ENGINEERING,2026/03/29 06:25:55 AM,ORD-008887,19,FAB-A,,SYS-GAMMA,13,6,20,16,3,9,10,2,7,3,1,4,3,1,73,normal,False
DEV-0079,STANDBY,2026/03/28 12:40:53 AM,ORD-008888,298,FAB-A,AREA-2,SYS-BETA,22,7,24,17,3,17,11,3,5,5,1,2,1,8,502,normal,False
DEV-0000,PRODUCTION,2026/03/18 03:21:18 PM,ORD-008889,236,FAB-C,AREA-1,SYS-GAMMA,4,6,19,9,4,9,6,1,5,1,1,5,2,5,304,normal,False
DEV-0156,PRODUCTION,2026/03/07 12:13:42 PM,ORD-008890,55,FAB-B,AREA-2,SYS-GAMMA,2,8,27,13,5,16,10,2,6,2,1,5,1,1,62,normal,False
DEV-0102,STANDBY,2026/03/10 05:48:44 AM,ORD-008891,219,FAB-A,AREA-2,SYS-ALPHA,10,3,24,8,1,15,4,1,4,1,1,5,3,2,130,normal,False
DEV-0088,PRODUCTION,2026/03/28 04:21:46 AM,ORD-008892,276,FAB-A,AREA-3,SYS-ALPHA,20,7,21,12,4,13,5,2,5,4,1,3,3,8,500,normal,False
DEV-0079,STANDBY,2026/03/08 01:21:44 AM,ORD-008893,4671,FAB-A,AREA-2,SYS-BETA,3,5,15,13,2,6,5,2,6,5,1,3,3,97,5823,normal,False
DEV-0132,,2026/03/30 01:11:32 PM,ORD-008894,835,FAB-C,AREA-3,SYS-BETA,19,8,23,15,5,16,11,2,3,2,1,4,2,27,1639,normal,False
DEV-0040,ENGINEERING,2026/03/30 01:54:20 AM,ORD-008895,124,FAB-C,AREA-1,SYS-ALPHA,3,5,19,13,3,12,6,1,2,4,1,5,3,2,123,normal,False
DEV-0166,PRODUCTION,2026/03/15 10:16:51 PM,ORD-008896,1328,FAB-B,,SYS-GAMMA,8,4,13,12,2,7,7,1,3,4,1,3,1,22,1328,normal,False
DEV-0195,,2026/03/29 07:13:43 PM,ORD-008897,3000,FAB-B,AREA-3,SYS-ALPHA,6,5,11,8,2,4,3,2,3,3,1,4,2,62,3726,normal,False
DEV-0125,PRODUCTION,2026/03/16 08:43:28 PM,ORD-008898,1460,FAB-A,AREA-2,SYS-BETA,3,8,18,15,4,10,9,2,5,4,2,3,2,48,2883,normal,False
DEV-0022,STANDBY,2026/03/29 02:33:45 PM,ORD-008899,65,FAB-A,,SYS-BETA,2,7,17,18,5,8,13,1,4,4,1,5,1,1,62,normal,False
DEV-0065,STANDBY,2026/03/24 04:59:56 AM,ORD-008900,25,FAB-B,,SYS-ALPHA,1,4,22,12,1,15,8,2,5,2,1,2,2,1,61,normal,False
DEV-0027,PRODUCTION,2026/03/29 02:13:36 PM,ORD-008901,3833,FAB-A,AREA-2,SYS-GAMMA,14,3,18,11,1,14,4,1,2,4,1,2,3,47,2834,normal,False
DEV-0199,STANDBY,2026/03/10 01:44:34 AM,ORD-008902,297,FAB-A,AREA-2,SYS-ALPHA,2,6,22,15,3,10,10,1,6,2,2,6,3,7,422,normal,False
DEV-0004,,2026/03/22 09:31:09 AM,ORD-008903,33,FAB-C,AREA-3,SYS-ALPHA,11,5,26,11,3,16,5,1,5,3,1,5,3,1,71,normal,False
DEV-0105,,2026/03/29 10:13:01 PM,ORD-008904,80,FAB-C,AREA-3,SYS-ALPHA,17,5,22,14,2,11,7,1,5,4,2,6,3,1,77,normal,False
DEV-0078,ENGINEERING,2026/03/09 09:12:00 PM,ORD-008905,703,FAB-C,AREA-3,SYS-ALPHA,3,5,19,10,2,10,6,1,5,2,2,4,2,14,843,normal,False
DEV-0006,STANDBY,2026/03/10 11:00:18 AM,ORD-008906,602,FAB-A,AREA-2,SYS-BETA,8,17,32,28,14,25,22,2,5,5,1,2,1,42,2528,normal,True
DEV-0196,PRODUCTION,2026/03/09 03:27:00 AM,ORD-008907,855,FAB-B,,SYS-ALPHA,3,5,14,14,3,5,9,1,5,2,1,4,3,17,1023,normal,False
DEV-0165,STANDBY,2026/03/05 03:20:55 AM,ORD-008908,1171,FAB-C,AREA-1,SYS-GAMMA,1,5,20,12,1,8,3,2,7,5,2,5,4,24,1441,normal,False
DEV-0166,PRODUCTION,2026/03/02 05:38:10 PM,ORD-008909,75,FAB-B,,SYS-GAMMA,7,5,13,9,3,5,5,1,5,2,1,3,2,1,67,normal,False
DEV-0024,ENGINEERING,2026/03/29 07:21:45 AM,ORD-008910,20,FAB-C,AREA-3,SYS-GAMMA,5,7,20,14,5,13,8,1,2,3,1,5,3,1,65,normal,False
DEV-0039,STANDBY,2026/03/07 03:55:17 PM,ORD-008911,79,FAB-B,AREA-2,SYS-ALPHA,16,4,18,12,2,9,8,1,4,1,1,5,3,1,76,normal,False
DEV-0036,STANDBY,2026/03/06 02:36:40 PM,ORD-008912,34,FAB-C,AREA-2,SYS-ALPHA,2,6,15,12,3,6,6,2,4,4,1,5,2,1,62,normal,False
DEV-0196,PRODUCTION,2026/03/07 01:32:45 AM,ORD-008913,8,FAB-B,,SYS-ALPHA,6,3,16,12,1,9,6,1,4,3,1,3,3,1,66,normal,False
DEV-0081,STANDBY,2026/03/13 06:09:38 PM,ORD-008914,1358,FAB-C,AREA-1,SYS-GAMMA,12,5,18,12,3,10,7,1,4,3,1,4,2,28,1692,normal,False
DEV-0063,,2026/03/14 07:34:01 AM,ORD-008915,49,FAB-A,AREA-2,SYS-BETA,3,5,14,10,2,5,4,2,6,4,1,3,2,1,63,normal,False
DEV-0006,STANDBY,2026/03/20 04:20:58 PM,ORD-008916,25,FAB-A,AREA-2,SYS-BETA,8,25,41,33,22,32,28,2,4,4,1,5,1,2,128,normal,True
DEV-0048,PRODUCTION,2026/03/23 11:50:48 AM,ORD-008917,250,FAB-C,AREA-1,SYS-ALPHA,2,5,15,13,2,6,7,2,6,3,1,3,3,5,302,normal,False
DEV-0015,STANDBY,2026/03/11 10:43:28 PM,ORD-008918,1990,FAB-B,AREA-2,SYS-GAMMA,30,3,16,10,1,9,6,1,2,1,1,5,3,24,1470,normal,False
DEV-0126,PRODUCTION,2026/03/30 11:46:13 PM,ORD-008919,246,FAB-B,,SYS-GAMMA,15,8,26,16,6,19,10,1,2,3,1,5,3,8,495,normal,False
DEV-0134,,2026/03/26 03:07:28 AM,ORD-008920,5,FAB-B,AREA-3,SYS-ALPHA,7,4,22,9,2,12,7,1,6,1,1,4,1,1,67,normal,False
DEV-0135,STANDBY,2026/03/11 12:03:32 PM,ORD-008921,1625,FAB-C,,SYS-GAMMA,1,5,23,16,3,18,10,1,3,4,1,2,2,33,1981,normal,False
DEV-0164,ENGINEERING,2026/03/17 10:01:16 PM,ORD-008922,997,FAB-A,AREA-2,SYS-ALPHA,14,6,15,13,3,7,8,1,2,3,2,6,2,24,1454,normal,False
DEV-0044,STANDBY,2026/03/26 06:30:56 PM,ORD-008923,261,FAB-B,AREA-3,SYS-BETA,12,8,21,19,6,11,13,1,5,4,1,5,2,8,492,normal,False
DEV-0191,PRODUCTION,2026/03/19 08:16:44 PM,ORD-008924,3125,FAB-C,AREA-2,SYS-BETA,13,7,22,12,352,1057,7,2,4,3,1,5,2,91,6517,device_timeout,False
DEV-0029,PRODUCTION,2026/03/11 04:23:39 PM,ORD-008925,31,FAB-B,,SYS-GAMMA,1,4,24,12,2,16,6,1,4,3,1,4,3,1,61,normal,False
DEV-0011,STANDBY,2026/03/02 09:24:40 AM,ORD-008926,133,FAB-C,AREA-2,SYS-GAMMA,14,4,14,13,1,4,5,2,6,5,1,4,3,2,134,normal,False
DEV-0005,ENGINEERING,2026/03/22 10:54:40 AM,ORD-008927,45,FAB-C,,SYS-BETA,36,6,20,14,3,13,7,2,5,4,1,2,3,1,96,normal,False
DEV-0036,STANDBY,2026/03/07 03:31:34 AM,ORD-008928,459,FAB-C,AREA-2,SYS-ALPHA,11,4,18,13,2,9,9,1,5,2,1,4,2,7,431,normal,False
DEV-0088,PRODUCTION,2026/03/24 05:36:46 AM,ORD-008929,602,FAB-A,AREA-3,SYS-ALPHA,14,4,17,9,2,12,4,1,2,3,1,3,2,10,614,normal,False
DEV-0093,ENGINEERING,2026/03/28 01:44:43 PM,ORD-008930,676,FAB-A,AREA-3,SYS-BETA,1,4,25,13,2,15,6,1,5,4,1,5,3,11,661,normal,False
DEV-0159,ENGINEERING,2026/03/09 04:18:09 AM,ORD-008931,163,FAB-A,AREA-2,SYS-BETA,6,6,26,14,3,16,8,2,7,5,1,3,1,4,246,normal,False
DEV-0174,ENGINEERING,2026/03/24 02:20:49 AM,ORD-008932,926,FAB-B,,SYS-BETA,12,7,27,18,4,17,12,2,5,4,1,5,2,27,1632,normal,False
DEV-0111,ENGINEERING,2026/03/16 11:49:25 AM,ORD-008933,338,FAB-B,,SYS-ALPHA,3,4,15,12,1,7,8,2,3,2,1,5,2,5,303,normal,False
DEV-0149,ENGINEERING,2026/03/29 08:55:27 AM,ORD-008934,37,FAB-B,AREA-2,SYS-GAMMA,1,5,22,11,2,14,6,2,4,2,1,4,3,1,61,normal,False
DEV-0177,STANDBY,2026/03/11 09:22:58 AM,ORD-008935,836,FAB-B,AREA-3,SYS-GAMMA,10,5,19,7,3,10,4,1,6,1,1,3,2,17,1030,normal,False
DEV-0059,STANDBY,2026/03/30 07:57:37 AM,ORD-008936,572,FAB-B,AREA-2,SYS-ALPHA,20,5,14,10,3,8,5,1,4,3,1,2,2,11,680,normal,False
DEV-0118,STANDBY,2026/03/31 12:26:55 PM,ORD-008937,45,FAB-B,AREA-1,SYS-BETA,1,4,22,12,1,14,4,2,6,5,1,2,3,1,61,normal,False
DEV-0172,,2026/03/12 07:39:35 AM,ORD-008938,180,FAB-C,AREA-3,SYS-BETA,14,5,14,11,3,7,6,1,4,3,1,3,2,3,194,normal,False
DEV-0122,ENGINEERING,2026/03/28 08:36:57 AM,ORD-008939,226,FAB-C,AREA-1,SYS-BETA,139,5,14,13,1,5,8,2,4,3,2,5,2,4,313,user_burst,False
DEV-0164,ENGINEERING,2026/03/05 02:22:29 AM,ORD-008940,1510,FAB-A,AREA-2,SYS-ALPHA,8,5,12,12,2,4,6,2,6,4,1,2,2,31,1868,normal,False
DEV-0144,,2026/03/29 01:48:31 AM,ORD-008941,89,FAB-B,AREA-1,SYS-BETA,37,5,23,10,2,15,3,2,5,4,1,3,3,1,97,normal,False
DEV-0043,,2026/03/30 08:52:55 AM,ORD-008942,830,FAB-A,AREA-2,SYS-GAMMA,6,6,15,8,4,8,5,1,3,2,1,4,1,20,1206,normal,False
DEV-0137,STANDBY,2026/03/29 07:16:04 PM,ORD-008943,933,FAB-A,AREA-3,SYS-BETA,1,7,17,15,4,8,9,2,6,4,1,3,2,27,1621,normal,False
DEV-0136,ENGINEERING,2026/03/20 08:36:52 PM,ORD-008944,326,FAB-B,,SYS-ALPHA,69,8,23,15,4,14,8,2,6,5,2,3,2,10,669,normal,False
DEV-0034,PRODUCTION,2026/03/25 08:29:45 AM,ORD-008945,910,FAB-C,AREA-3,SYS-GAMMA,1,6,24,9,3,17,5,2,4,3,1,3,1,22,1321,normal,False
DEV-0120,STANDBY,2026/03/14 01:16:24 PM,ORD-008946,925,FAB-B,,SYS-BETA,45,5,15,11,3,9,6,1,4,2,1,2,3,19,1185,normal,False
DEV-0044,STANDBY,2026/03/30 09:40:43 PM,ORD-008947,55,FAB-B,AREA-3,SYS-BETA,4,8,14,19,6,10,14,1,2,2,1,2,3,1,64,normal,False
DEV-0086,STANDBY,2026/03/16 09:30:34 PM,ORD-008948,590,FAB-C,,SYS-BETA,8,5,18,9,2,8,4,2,7,2,1,3,3,12,728,normal,False
DEV-0056,,2026/03/24 10:07:42 PM,ORD-008949,627,FAB-C,AREA-3,SYS-ALPHA,16,4,14,10,2,7,6,1,3,1,1,4,3,10,616,normal,False
DEV-0139,ENGINEERING,2026/03/05 09:09:48 AM,ORD-008950,152,FAB-A,,SYS-GAMMA,1,6,21,13,4,11,10,1,5,2,1,5,1,3,181,normal,False
DEV-0015,STANDBY,2026/03/28 06:34:01 AM,ORD-008951,25,FAB-B,AREA-2,SYS-GAMMA,2,3,23,14,1,14,9,1,6,2,1,3,3,1,62,normal,False
DEV-0102,STANDBY,2026/03/03 08:08:26 AM,ORD-008952,474,FAB-A,AREA-2,SYS-ALPHA,4,3,19,13,1,11,9,1,4,3,1,4,1,5,304,normal,False
DEV-0190,ENGINEERING,2026/03/07 01:27:18 PM,ORD-008953,294,FAB-B,AREA-2,SYS-BETA,84,7,20,16,4,12,10,2,4,3,1,4,3,8,564,normal,False
DEV-0078,ENGINEERING,2026/03/07 12:15:11 AM,ORD-008954,10,FAB-C,AREA-3,SYS-ALPHA,16,4,12,16,1,5,9,2,4,4,1,3,3,1,76,normal,False
DEV-0173,ENGINEERING,2026/03/08 09:08:22 PM,ORD-008955,157,FAB-A,AREA-3,SYS-BETA,2,8,20,13,4,7,8,2,7,2,2,6,3,5,302,normal,False
DEV-0044,STANDBY,2026/03/09 07:05:27 PM,ORD-008956,535,FAB-B,AREA-3,SYS-BETA,11,6,17,17,3,7,11,1,4,4,2,6,2,13,791,normal,False
DEV-0000,PRODUCTION,2026/03/07 03:05:25 PM,ORD-008957,159,FAB-C,AREA-1,SYS-GAMMA,28,3,20,10,1,15,5,1,2,4,1,3,1,1,88,normal,False
DEV-0175,PRODUCTION,2026/03/31 08:16:27 AM,ORD-008958,290,FAB-B,AREA-3,SYS-ALPHA,9,5,21,14,3,12,10,1,5,1,1,4,3,6,369,normal,False
DEV-0024,ENGINEERING,2026/03/02 02:58:22 PM,ORD-008959,821,FAB-C,AREA-3,SYS-GAMMA,20,7,17,16,4,7,9,2,7,4,1,3,3,23,1400,normal,False
DEV-0167,STANDBY,2026/03/20 12:20:50 PM,ORD-008960,668,FAB-A,AREA-3,SYS-ALPHA,31,5,24,8,3,14,5,1,5,1,1,5,2,13,811,normal,False
DEV-0010,PRODUCTION,2026/03/20 12:06:32 AM,ORD-008961,1531,FAB-C,AREA-3,SYS-GAMMA,1,6,19,16,3,9,11,1,5,2,2,5,3,38,2281,normal,False
DEV-0028,ENGINEERING,2026/03/03 09:00:43 PM,ORD-008962,1155,FAB-C,,SYS-GAMMA,8,14,27,17,11,17,12,2,5,3,1,5,2,67,4028,normal,True
