device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds,_label,_is_slow_device
DEV-0746,,2026-03-15 04:31:40.154312,ORD-001626,474,FAB-C,,SYS-BETA,1,6,16,12,3,10,7,2,3,4,1,3,1,11,661,normal,False
DEV-0373,EQP-021,2026-03-01 08:49:08.356543,ORD-001627,105,FAB-C,AREA-3,SYS-BETA,3,3,19,14,1,9,9,1,6,3,1,4,2,1,63,normal,False
DEV-0045,MDL-016,2026-03-03 06:10:00.314868,ORD-001628,651,FAB-A,AREA-1,SYS-BETA,42,7,23,10,4,15,6,2,3,2,1,5,2,18,1122,normal,False
DEV-1237,,2026-03-24 03:00:21.996842,ORD-001629,647,FAB-B,,SYS-GAMMA,7,5,17,12,2,10,7,1,3,1,2,4,4,13,787,normal,False
DEV-1357,,2026-03-02 16:41:00.429221,ORD-001630,119,FAB-C,AREA-1,SYS-GAMMA,29,5,21,15,3,11,9,1,5,4,1,5,2,2,149,normal,False
DEV-1625,TYP-040,2026-03-11 12:57:47.273435,ORD-001631,953,FAB-C,AREA-2,SYS-ALPHA,3,4,25,14,1,15,8,2,5,3,1,5,3,15,903,normal,False
DEV-1947,MDL-016,2026-03-22 05:15:59.692192,ORD-001632,5,FAB-C,AREA-1,SYS-ALPHA,31,4,27,8,1,15,2,1,6,3,2,6,3,1,91,normal,False
DEV-0955,SER-047,2026-03-08 08:50:39.266344,ORD-001633,8,FAB-B,AREA-1,SYS-ALPHA,7,7,14,14,3,6,9,2,3,2,2,5,3,1,67,normal,False
DEV-0492,SER-025,2026-03-16 09:10:32.564540,ORD-001634,975,FAB-B,AREA-3,SYS-GAMMA,8,3,13,10,1,5,4,1,4,4,1,4,2,12,728,normal,False
DEV-1497,,2026-03-21 10:11:33.031544,ORD-001635,616,FAB-A,AREA-1,SYS-ALPHA,26,4,18,14,1,11,7,2,3,5,1,4,2,10,626,normal,False
DEV-1098,MDL-003,2026-03-26 07:15:55.685673,ORD-001636,145,FAB-B,AREA-1,SYS-BETA,1,4,26,12,1,16,7,2,5,2,1,5,3,2,121,normal,False
DEV-0318,,2026-03-23 20:15:56.226000,ORD-001637,843,FAB-C,AREA-3,SYS-GAMMA,10,4,25,8,1,15,5,2,5,2,1,5,1,14,850,normal,False
DEV-0618,,2026-03-14 18:26:59.557066,ORD-001638,126,FAB-B,AREA-3,SYS-GAMMA,3,4,12,14,2,5,7,1,2,4,1,5,3,2,123,normal,False
DEV-1001,SER-015,2026-03-02 13:46:36.804632,ORD-001639,551,FAB-A,AREA-3,SYS-ALPHA,6,5,21,13,3,13,9,1,4,1,1,4,3,11,666,normal,False
DEV-0580,SER-024,2026-03-13 06:36:13.774299,ORD-001640,246,FAB-A,,SYS-ALPHA,11,7,15,15,5,8,13,1,5,1,1,2,1,7,431,normal,False
DEV-1733,TYP-014,2026-03-14 10:31:59.049644,ORD-001641,11,FAB-C,AREA-1,SYS-ALPHA,200,9,24,19,9,14,14,2,6,2,1,4,3,1,79,user_burst,False
DEV-0640,SER-037,2026-03-25 00:48:10.343182,ORD-001642,75,FAB-C,AREA-2,SYS-ALPHA,32,3,12,12,1,4,7,1,5,2,1,3,3,1,92,normal,False
DEV-0405,MDL-008,2026-03-14 23:07:48.404295,ORD-001643,798,FAB-A,,SYS-GAMMA,2,7,25,15,5,17,11,1,3,3,1,5,1,23,1382,normal,False
DEV-0553,TYP-042,2026-03-02 12:22:23.281448,ORD-001644,518,FAB-A,AREA-2,SYS-ALPHA,8,5,24,11,2,17,4,56,221,4,1,3,3,10,825,db_lock,False
DEV-1997,SER-047,2026-03-28 01:19:22.219281,ORD-001645,742,FAB-B,AREA-2,SYS-ALPHA,4,6,21,16,3,10,11,2,6,3,1,5,2,18,1084,normal,False
DEV-1972,TYP-013,2026-03-12 10:12:14.414201,ORD-001646,50,FAB-C,AREA-3,SYS-ALPHA,3,5,18,11,2,11,6,2,3,2,1,4,3,1,63,normal,False
DEV-1740,,2026-03-03 08:25:20.716343,ORD-001647,292,FAB-A,AREA-2,SYS-GAMMA,7,6,26,17,4,17,12,1,5,2,1,4,3,7,427,normal,False
DEV-1071,EQP-028,2026-03-06 09:30:48.847451,ORD-001648,290,FAB-A,,SYS-ALPHA,7,5,15,8,3,6,6,1,6,1,1,3,1,6,367,normal,False
DEV-0773,EQP-034,2026-03-13 12:30:16.906506,ORD-001649,11,FAB-A,,SYS-ALPHA,1,8,30,16,5,19,8,2,7,5,1,4,3,1,61,normal,False
DEV-1973,EQP-050,2026-03-10 22:25:50.847591,ORD-001650,45,FAB-A,AREA-3,SYS-ALPHA,18,5,17,13,3,10,7,1,4,4,1,3,2,1,78,normal,False
DEV-1408,,2026-03-02 01:03:41.143025,ORD-001651,267,FAB-A,,SYS-GAMMA,13,4,16,11,1,6,8,2,5,2,1,5,1,4,253,normal,False
DEV-1131,MDL-007,2026-03-10 16:34:06.341568,ORD-001652,958,FAB-B,AREA-2,SYS-GAMMA,1,7,29,13,3,16,7,3,8,3,1,5,3,27,1621,normal,False
DEV-0164,MDL-038,2026-03-07 13:12:27.425766,ORD-001653,47,FAB-C,AREA-1,SYS-ALPHA,6,6,13,11,4,6,6,1,3,2,1,4,3,1,66,normal,False
DEV-1841,TYP-001,2026-03-16 19:04:33.485373,ORD-001654,16,FAB-C,,SYS-GAMMA,2,5,23,10,2,12,6,1,5,2,2,6,2,1,62,normal,False
DEV-0094,TYP-001,2026-03-23 12:44:28.870027,ORD-001655,310,FAB-B,AREA-2,SYS-GAMMA,40,6,20,12,3,11,5,2,6,5,1,3,2,7,460,normal,False
DEV-1339,SER-015,2026-03-16 22:30:38.507046,ORD-001656,264,FAB-C,AREA-3,SYS-ALPHA,200,7,16,12,6,8,6,2,3,5,1,5,1,7,547,user_burst,False
DEV-0798,MDL-003,2026-03-25 06:45:09.812185,ORD-001657,527,FAB-B,AREA-1,SYS-ALPHA,2,4,24,9,1,16,4,2,3,3,1,5,2,8,482,normal,False
DEV-0611,MDL-036,2026-03-13 07:13:10.515043,ORD-001658,44,FAB-B,AREA-2,SYS-BETA,9,5,10,16,3,5,9,1,2,4,1,3,3,1,69,normal,False
DEV-1473,SER-024,2026-03-22 10:34:17.359662,ORD-001659,798,FAB-B,AREA-3,SYS-BETA,60,3,13,9,1,7,4,1,2,2,1,4,3,9,600,normal,False
DEV-0252,SER-006,2026-03-29 23:47:30.557912,ORD-001660,238,FAB-B,AREA-3,SYS-BETA,35,5,15,14,3,8,10,1,4,1,1,3,3,4,275,normal,False
DEV-0137,,2026-03-05 15:55:58.528188,ORD-001661,213,FAB-A,,SYS-BETA,19,4,24,12,1,15,7,2,6,3,1,3,2,3,199,normal,False
DEV-1903,EQP-010,2026-03-29 07:21:13.312450,ORD-001662,863,FAB-C,,SYS-ALPHA,3,7,20,15,4,11,9,1,6,4,2,3,2,25,1503,normal,False
DEV-1031,EQP-023,2026-03-25 20:10:29.763160,ORD-001663,496,FAB-B,AREA-2,SYS-GAMMA,22,7,17,15,5,7,12,1,6,1,1,4,2,14,862,normal,False
DEV-0692,TYP-020,2026-03-23 08:37:18.614681,ORD-001664,1386,FAB-B,AREA-1,SYS-GAMMA,27,6,26,13,4,18,10,1,6,2,1,2,1,34,2067,normal,False
DEV-1112,SER-046,2026-03-24 12:51:05.508470,ORD-001665,10,FAB-C,AREA-3,SYS-BETA,1,3,16,13,1,8,9,1,6,3,1,2,1,1,61,normal,False
DEV-1902,EQP-026,2026-03-28 18:14:56.423959,ORD-001666,269,FAB-A,,SYS-ALPHA,9,7,19,9,4,9,5,2,6,2,1,4,2,7,429,normal,False
DEV-1430,SER-029,2026-03-12 21:29:24.599572,ORD-001667,134,FAB-B,,SYS-ALPHA,21,7,17,14,4,10,8,2,3,5,1,4,1,3,201,normal,False
DEV-0928,TYP-001,2026-03-07 23:58:07.906170,ORD-001668,713,FAB-A,,SYS-BETA,1,6,26,16,4,19,11,1,5,4,1,2,1,17,1021,normal,False
DEV-1636,,2026-03-07 02:55:19.580563,ORD-001669,992,FAB-A,AREA-3,SYS-ALPHA,16,6,22,14,2,14,10,2,4,2,2,4,2,24,1456,normal,False
DEV-1697,SER-029,2026-03-09 19:24:28.140027,ORD-001670,762,FAB-A,AREA-1,SYS-ALPHA,14,6,16,15,2,8,8,2,5,5,2,3,2,19,1154,normal,False
DEV-0898,TYP-042,2026-03-06 06:35:48.438742,ORD-001671,522,FAB-A,,SYS-BETA,24,3,12,11,1,8,8,1,2,1,1,2,2,6,384,normal,False
DEV-1738,TYP-040,2026-03-03 04:18:22.807429,ORD-001672,290,FAB-C,,SYS-GAMMA,7,6,27,16,3,17,11,1,4,3,2,6,2,7,427,normal,False
DEV-0741,EQP-026,2026-03-21 20:33:12.997222,ORD-001673,27,FAB-B,,SYS-GAMMA,6,4,21,9,1,10,4,2,6,4,1,5,1,1,66,normal,False
DEV-0549,TYP-011,2026-03-27 04:22:10.572443,ORD-001674,1696,FAB-B,AREA-2,SYS-BETA,1,5,20,9,3,14,4,1,2,2,1,4,3,35,2101,normal,False
DEV-1492,EQP-050,2026-03-20 04:07:29.487183,ORD-001675,286,FAB-B,AREA-1,SYS-ALPHA,6,5,18,10,2,7,5,1,5,1,2,6,4,5,306,normal,False
DEV-1823,TYP-001,2026-03-16 01:41:55.720932,ORD-001676,202,FAB-C,,SYS-ALPHA,1,4,13,11,2,4,6,1,4,4,1,5,1,3,181,normal,False
DEV-0142,,2026-03-19 03:42:03.879427,ORD-001677,387,FAB-C,,SYS-ALPHA,24,4,22,11,1,15,5,2,3,5,1,4,1,6,384,normal,False
DEV-0066,TYP-001,2026-03-24 19:41:08.074249,ORD-001678,297,FAB-B,AREA-3,SYS-BETA,4,5,14,10,1,6,4,3,5,5,1,3,1,6,364,normal,False
DEV-0516,TYP-041,2026-03-28 23:27:01.026395,ORD-001679,6,FAB-A,AREA-1,SYS-GAMMA,44,5,27,14,2,17,9,2,6,2,1,4,3,1,104,normal,False
DEV-0267,SER-033,2026-03-11 09:54:50.014556,ORD-001680,33,FAB-C,AREA-2,SYS-ALPHA,6,5,20,11,1,8,4,3,8,6,1,4,1,1,66,normal,False
DEV-1925,SER-002,2026-03-30 08:00:42.433931,ORD-001681,38,FAB-C,AREA-2,SYS-BETA,19,6,20,16,4,10,12,1,6,3,1,4,1,1,79,normal,False
DEV-1065,,2026-03-11 08:20:06.128315,ORD-001682,562,FAB-C,,SYS-GAMMA,4,8,19,17,5,12,10,2,4,4,1,3,3,18,1084,normal,False
DEV-0747,MDL-003,2026-03-02 16:21:05.257143,ORD-001683,57,FAB-A,AREA-3,SYS-GAMMA,5,4,22,15,2,12,10,1,5,4,1,5,1,1,65,normal,False
DEV-0345,,2026-03-30 00:31:01.504137,ORD-001684,9,FAB-B,AREA-2,SYS-ALPHA,1,7,18,14,4,7,10,2,6,2,1,5,2,1,61,normal,False
DEV-1074,SER-025,2026-03-18 05:30:10.244558,ORD-001685,463,FAB-C,,SYS-GAMMA,13,6,19,11,3,8,5,2,7,5,1,4,1,11,673,normal,False
DEV-1674,TYP-012,2026-03-17 11:40:47.517734,ORD-001686,47,FAB-A,AREA-3,SYS-GAMMA,35,5,17,14,225,681,6,3,8,6,1,2,2,1,769,device_timeout,False
DEV-0084,SER-024,2026-03-06 05:09:42.215674,ORD-001687,36,FAB-B,AREA-2,SYS-BETA,24,3,20,7,1,13,3,1,4,3,1,3,1,1,84,normal,False
DEV-0168,MDL-022,2026-03-16 14:02:56.439667,ORD-001688,800,FAB-B,AREA-3,SYS-BETA,10,7,18,15,4,11,9,2,5,4,1,2,2,23,1390,normal,False
DEV-0551,TYP-013,2026-03-22 02:56:30.671096,ORD-001689,83,FAB-C,AREA-3,SYS-ALPHA,54,4,21,8,1,13,2,1,5,3,2,3,3,1,114,normal,False
DEV-0349,,2026-03-29 15:11:45.571919,ORD-001690,535,FAB-C,AREA-1,SYS-BETA,4,6,22,14,4,13,10,1,5,1,1,4,3,13,784,normal,False
DEV-1010,TYP-013,2026-03-27 09:20:57.161006,ORD-001691,20,FAB-B,AREA-3,SYS-ALPHA,5,3,20,5,1,9,2,1,6,2,1,5,1,1,65,normal,False
DEV-0314,,2026-03-01 11:21:21.476880,ORD-001692,30,FAB-B,AREA-1,SYS-GAMMA,15,5,16,13,3,9,9,1,5,1,1,2,3,1,75,normal,False
DEV-1734,SER-037,2026-03-03 00:56:00.197463,ORD-001693,4741,FAB-C,AREA-1,SYS-BETA,53,8,24,11,5,16,8,2,4,2,1,4,1,158,9533,normal,False
DEV-1482,SER-006,2026-03-18 20:48:59.293230,ORD-001694,429,FAB-A,AREA-3,SYS-ALPHA,1,5,24,9,2,15,5,2,4,3,1,5,1,8,481,normal,False
DEV-1215,EQP-027,2026-03-25 06:44:41.431687,ORD-001695,1351,FAB-A,AREA-1,SYS-ALPHA,1,8,21,13,4,11,6,2,7,4,2,3,3,45,2701,normal,False
DEV-1231,SER-030,2026-03-31 15:17:37.653545,ORD-001696,6,FAB-C,AREA-2,SYS-BETA,7,5,27,17,2,17,10,2,6,4,1,4,3,1,67,normal,False
DEV-1693,SER-019,2026-03-08 11:12:30.213521,ORD-001697,31,FAB-B,,SYS-BETA,11,5,12,16,3,7,9,1,3,4,1,2,3,1,71,normal,False
DEV-1177,SER-045,2026-03-23 21:38:01.119806,ORD-001698,1991,FAB-B,AREA-3,SYS-ALPHA,7,5,18,16,2,7,9,2,6,5,1,5,2,41,2467,normal,False
DEV-1761,MDL-039,2026-03-28 19:05:04.518713,ORD-001699,279,FAB-B,AREA-2,SYS-GAMMA,7,4,15,15,2,6,9,1,5,4,1,4,2,4,247,normal,False
DEV-0456,MDL-022,2026-03-20 19:12:36.259222,ORD-001700,1887,FAB-C,AREA-2,SYS-GAMMA,17,4,18,7,2,13,3,1,2,2,1,3,2,31,1877,normal,False
DEV-1968,TYP-048,2026-03-08 05:01:05.509463,ORD-001701,6,FAB-A,AREA-2,SYS-ALPHA,9,7,14,13,4,6,6,2,3,4,1,5,3,1,69,normal,False
DEV-0343,,2026-03-24 21:42:16.754708,ORD-001702,227,FAB-B,AREA-1,SYS-GAMMA,5,4,15,10,1,8,6,2,4,3,1,3,1,3,185,normal,False
DEV-1890,SER-006,2026-03-05 01:38:37.143885,ORD-001703,360,FAB-A,AREA-2,SYS-GAMMA,4,5,12,15,3,7,11,1,2,3,1,3,1,7,424,normal,False
DEV-0811,MDL-031,2026-03-01 20:55:53.798178,ORD-001704,66,FAB-A,,SYS-GAMMA,6,6,28,17,4,19,10,1,4,4,1,5,3,1,66,normal,False
DEV-1632,EQP-010,2026-03-20 13:51:51.562693,ORD-001705,26,FAB-B,AREA-1,SYS-ALPHA,7,6,22,13,4,13,9,1,6,3,1,3,1,1,67,normal,False
DEV-1325,MDL-038,2026-03-08 15:45:42.597556,ORD-001706,931,FAB-A,AREA-3,SYS-BETA,5,5,26,16,3,16,11,1,5,4,1,5,1,19,1145,normal,False
DEV-0334,MDL-007,2026-03-19 09:43:25.685818,ORD-001707,776,FAB-A,AREA-2,SYS-BETA,41,7,17,13,5,12,6,1,3,4,1,2,3,22,1361,normal,False
DEV-1989,,2026-03-16 12:41:04.332516,ORD-001708,742,FAB-A,AREA-2,SYS-BETA,4,4,18,10,2,10,4,1,4,4,1,4,2,12,724,normal,False
DEV-1921,TYP-013,2026-03-22 20:26:53.356922,ORD-001709,23,FAB-B,,SYS-ALPHA,1,3,12,13,1,4,8,1,3,2,1,5,3,1,61,normal,False
DEV-1946,SER-045,2026-03-13 13:53:08.137577,ORD-001710,270,FAB-B,AREA-2,SYS-BETA,10,6,23,11,3,14,7,1,4,2,2,5,2,6,370,normal,False
DEV-1208,EQP-021,2026-03-08 21:52:33.311646,ORD-001711,1810,FAB-A,AREA-3,SYS-BETA,30,4,19,14,2,12,10,1,4,2,1,3,2,30,1830,normal,False
DEV-1826,SER-046,2026-03-22 06:32:29.681911,ORD-001712,6,FAB-C,AREA-3,SYS-ALPHA,12,4,16,13,2,8,8,1,5,2,1,3,3,1,72,normal,False
DEV-0366,MDL-039,2026-03-06 07:07:42.178239,ORD-001713,35,FAB-C,AREA-3,SYS-BETA,3,9,26,17,5,17,11,3,6,3,1,3,3,1,63,normal,False
DEV-0663,,2026-03-16 09:31:06.763879,ORD-001714,1409,FAB-C,,SYS-ALPHA,13,4,13,8,1,6,4,2,3,3,1,4,1,23,1393,normal,False
DEV-0110,,2026-03-03 19:03:06.668464,ORD-001715,573,FAB-A,AREA-2,SYS-ALPHA,14,6,14,12,3,7,6,2,3,4,1,4,2,14,854,normal,False
DEV-1665,EQP-035,2026-03-04 04:37:55.970552,ORD-001716,72,FAB-A,AREA-2,SYS-GAMMA,16,5,16,10,2,7,3,1,3,3,2,6,4,1,76,normal,False
DEV-0043,TYP-020,2026-03-16 00:03:56.444747,ORD-001717,240,FAB-B,AREA-3,SYS-BETA,3,6,20,15,4,15,9,1,3,3,1,2,3,6,363,normal,False
DEV-1549,MDL-032,2026-03-05 08:58:44.345320,ORD-001718,177,FAB-A,AREA-3,SYS-GAMMA,23,6,17,15,2,10,6,2,3,5,2,4,4,4,263,normal,False
DEV-1525,,2026-03-27 18:14:58.053290,ORD-001719,266,FAB-B,AREA-3,SYS-BETA,1,6,22,16,3,16,10,2,3,4,1,3,2,6,361,normal,False
DEV-0149,SER-029,2026-03-19 05:30:10.252416,ORD-001720,124,FAB-A,AREA-3,SYS-ALPHA,1,8,20,17,5,12,12,1,3,1,2,5,4,4,241,normal,False
DEV-1974,MDL-007,2026-03-10 00:01:16.733789,ORD-001721,283,FAB-A,,SYS-ALPHA,6,7,26,8,3,16,4,2,7,2,2,3,2,8,486,normal,False
DEV-1739,SER-047,2026-03-30 14:33:54.996964,ORD-001722,18,FAB-C,,SYS-BETA,20,5,21,8,3,12,5,1,6,2,1,3,1,1,80,normal,False
DEV-0233,,2026-03-20 07:52:10.432371,ORD-001723,180,FAB-B,AREA-1,SYS-GAMMA,155,6,17,16,6,7,10,1,5,3,1,5,3,4,319,user_burst,False
DEV-0819,TYP-041,2026-03-05 19:40:56.695490,ORD-001724,849,FAB-C,,SYS-BETA,28,4,16,10,2,11,5,1,3,4,1,2,1,14,868,normal,False
DEV-0229,MDL-016,2026-03-09 22:34:32.114733,ORD-001725,597,FAB-A,AREA-1,SYS-ALPHA,52,4,24,9,2,14,6,1,5,2,1,5,1,9,592,normal,False
DEV-1483,EQP-021,2026-03-19 02:57:44.445908,ORD-001726,329,FAB-B,AREA-3,SYS-GAMMA,3,7,18,17,3,5,10,2,7,3,2,6,4,9,543,normal,False
DEV-0581,SER-037,2026-03-02 11:35:53.857672,ORD-001727,509,FAB-C,AREA-2,SYS-BETA,1,6,17,15,3,6,8,2,6,5,1,5,2,12,721,normal,False
DEV-1481,TYP-040,2026-03-12 07:37:41.826193,ORD-001728,145,FAB-C,,SYS-ALPHA,4,6,22,16,4,18,12,1,2,3,1,2,1,3,184,normal,False
DEV-0424,TYP-005,2026-03-01 23:25:05.762335,ORD-001729,3019,FAB-A,,SYS-BETA,8,4,19,14,1,13,9,1,2,1,2,4,4,50,3008,normal,False
DEV-1709,,2026-03-02 01:10:05.571666,ORD-001730,3755,FAB-A,AREA-2,SYS-GAMMA,4,5,17,15,2,7,10,2,5,3,1,5,2,78,4684,normal,False
DEV-1212,SER-029,2026-03-05 21:45:13.438316,ORD-001731,725,FAB-A,,SYS-BETA,30,5,14,15,3,9,11,1,2,3,1,3,1,15,930,normal,False
DEV-0767,SER-006,2026-03-02 15:37:28.177831,ORD-001732,1297,FAB-A,,SYS-BETA,10,4,12,8,1,3,2,2,5,4,1,4,2,21,1270,normal,False
DEV-1127,SER-047,2026-03-05 11:23:59.708363,ORD-001733,881,FAB-C,AREA-2,SYS-GAMMA,1,4,22,17,2,14,10,1,5,4,1,3,3,14,841,normal,False
DEV-0027,,2026-03-10 02:03:03.143545,ORD-001734,23,FAB-A,AREA-1,SYS-GAMMA,35,6,23,8,4,18,5,1,3,2,1,2,1,1,95,normal,False
DEV-0036,,2026-03-13 06:36:42.479276,ORD-001735,299,FAB-B,AREA-3,SYS-ALPHA,24,8,23,16,5,14,12,2,5,2,1,4,2,9,564,normal,False
DEV-0398,SER-018,2026-03-11 05:29:12.832713,ORD-001736,183,FAB-A,AREA-1,SYS-BETA,9,7,19,13,4,8,7,1,6,4,2,5,2,5,309,normal,False
DEV-0459,SER-029,2026-03-03 19:19:50.063078,ORD-001737,1293,FAB-A,,SYS-BETA,25,3,16,13,1,9,9,1,2,3,1,5,1,16,985,normal,False
DEV-0089,,2026-03-14 07:37:35.856089,ORD-001738,404,FAB-A,AREA-2,SYS-BETA,9,6,28,8,2,16,3,3,8,4,1,4,1,10,609,normal,False
DEV-0260,TYP-011,2026-03-10 22:31:22.357700,ORD-001739,191,FAB-B,AREA-1,SYS-GAMMA,3,4,20,7,1,10,2,2,5,4,1,5,1,3,183,normal,False
DEV-1698,EQP-050,2026-03-30 17:15:59.162625,ORD-001740,257,FAB-C,AREA-2,SYS-BETA,11,5,15,10,3,9,6,1,4,3,1,2,1,5,311,normal,False
DEV-0391,TYP-048,2026-03-26 11:49:21.460724,ORD-001741,550,FAB-C,AREA-2,SYS-BETA,88,5,21,9,3,11,4,1,5,2,2,5,3,11,871,user_burst,False
DEV-0064,MDL-032,2026-03-01 18:14:37.838694,ORD-001742,689,FAB-B,AREA-2,SYS-BETA,23,5,17,9,3,9,5,1,5,1,1,3,3,14,863,normal,False
DEV-1788,TYP-004,2026-03-21 18:51:20.503842,ORD-001743,263,FAB-A,,SYS-ALPHA,7,6,25,10,3,18,6,1,2,1,2,5,3,6,367,normal,False
DEV-0995,TYP-042,2026-03-04 05:25:31.264375,ORD-001744,191,FAB-C,AREA-2,SYS-GAMMA,7,4,11,8,2,5,3,1,3,3,1,3,2,3,187,normal,False
DEV-1750,EQP-026,2026-03-04 17:28:45.243330,ORD-001745,76,FAB-C,AREA-1,SYS-ALPHA,10,6,18,8,3,10,5,2,5,2,1,3,1,1,70,normal,False
DEV-0634,TYP-020,2026-03-28 09:35:14.009663,ORD-001746,59,FAB-C,AREA-1,SYS-BETA,28,3,19,6,1,9,2,1,6,3,1,4,1,1,88,normal,False
DEV-0435,,2026-03-05 05:50:44.857513,ORD-001747,17,FAB-C,AREA-2,SYS-BETA,13,7,26,16,4,18,10,2,3,4,1,5,2,1,73,normal,False
DEV-1354,TYP-042,2026-03-31 02:45:00.630402,ORD-001748,4456,FAB-A,AREA-3,SYS-BETA,18,8,21,13,6,15,11,1,4,1,1,2,1,148,8898,normal,False
DEV-1985,TYP-040,2026-03-31 10:26:42.877164,ORD-001749,50,FAB-A,AREA-2,SYS-ALPHA,13,4,16,8,1,6,3,1,6,2,2,4,3,1,73,normal,False
DEV-1290,EQP-050,2026-03-24 01:49:50.936433,ORD-001750,126,FAB-C,AREA-1,SYS-GAMMA,3,5,22,12,3,18,10,1,2,1,1,2,1,2,123,normal,False
DEV-0093,TYP-041,2026-03-19 13:22:42.735685,ORD-001751,286,FAB-B,AREA-3,SYS-ALPHA,6,3,11,5,1,4,2,1,5,2,1,2,1,3,186,normal,False
DEV-1611,,2026-03-14 19:50:55.373009,ORD-001752,25,FAB-A,AREA-1,SYS-GAMMA,1,8,15,18,5,7,12,2,4,5,1,4,1,1,61,normal,False
DEV-0775,MDL-032,2026-03-13 12:41:40.962116,ORD-001753,951,FAB-A,AREA-1,SYS-ALPHA,1621,4,20,12,1,11,6,2,7,4,1,2,2,15,2521,queue_stuck,False
DEV-1886,TYP-001,2026-03-24 10:20:25.130508,ORD-001754,1817,FAB-B,AREA-1,SYS-GAMMA,1,3,25,6,1,15,3,1,5,1,1,5,2,22,1321,normal,False
DEV-0404,EQP-049,2026-03-24 09:45:20.981405,ORD-001755,337,FAB-B,AREA-3,SYS-BETA,3,3,14,5,1,4,3,1,5,1,1,5,1,4,243,normal,False
DEV-0569,TYP-004,2026-03-14 02:36:38.744560,ORD-001756,474,FAB-B,,SYS-GAMMA,29,16,26,21,14,20,16,1,2,3,1,4,2,31,1889,normal,True
DEV-1359,SER-015,2026-03-02 08:09:52.645876,ORD-001757,154,FAB-A,AREA-3,SYS-ALPHA,4,6,14,13,3,7,7,2,5,4,1,2,2,3,184,normal,False
DEV-0499,TYP-005,2026-03-11 20:17:52.231698,ORD-001758,1897,FAB-C,,SYS-ALPHA,8,5,21,12,1,12,4,2,3,4,2,6,4,39,2348,normal,False
DEV-1326,EQP-028,2026-03-09 08:51:25.567632,ORD-001759,541,FAB-A,AREA-1,SYS-BETA,1,7,17,17,3,8,8,2,3,5,2,6,4,15,901,normal,False
DEV-1902,EQP-026,2026-03-20 05:56:40.262481,ORD-001760,1811,FAB-A,,SYS-ALPHA,1,7,30,18,5,20,12,1,6,3,1,4,3,52,3121,normal,False
DEV-0189,,2026-03-12 23:44:04.782553,ORD-001761,10,FAB-C,,SYS-BETA,47,6,20,13,3,14,7,2,4,4,1,2,2,1,107,normal,False
DEV-0748,SER-037,2026-03-04 22:48:34.713275,ORD-001762,214,FAB-C,AREA-1,SYS-ALPHA,34,5,24,13,2,17,6,2,3,5,1,4,2,4,274,normal,False
DEV-1661,TYP-009,2026-03-25 20:46:52.221118,ORD-001763,206,FAB-A,,SYS-GAMMA,5,4,24,12,2,16,7,1,3,3,1,5,2,3,185,normal,False
DEV-0031,,2026-03-09 03:32:18.512768,ORD-001764,23,FAB-C,AREA-3,SYS-GAMMA,2,7,21,12,4,13,5,2,5,4,1,3,3,1,62,normal,False
DEV-0809,EQP-010,2026-03-21 01:46:47.736165,ORD-001765,241,FAB-B,AREA-3,SYS-BETA,15,5,19,14,3,10,9,1,6,2,1,3,3,5,315,normal,False
DEV-0355,TYP-048,2026-03-03 04:02:44.786560,ORD-001766,63,FAB-B,AREA-1,SYS-GAMMA,40,7,21,11,4,16,6,2,3,2,1,2,3,1,100,normal,False
DEV-0941,TYP-012,2026-03-17 22:40:38.726526,ORD-001767,21,FAB-A,,SYS-ALPHA,252,5,14,7,4,7,5,1,4,1,1,3,1,1,81,user_burst,False
DEV-1087,SER-002,2026-03-29 12:13:35.477150,ORD-001768,1681,FAB-B,AREA-3,SYS-BETA,2,5,27,12,2,16,9,2,6,2,1,5,1,35,2102,normal,False
DEV-1384,TYP-042,2026-03-19 15:46:39.330577,ORD-001769,1477,FAB-B,,SYS-BETA,2,4,24,15,1,16,7,2,4,5,1,4,3,24,1442,normal,False
DEV-1086,TYP-048,2026-03-13 07:18:14.671539,ORD-001770,274,FAB-B,AREA-3,SYS-BETA,5,4,15,10,1,9,5,2,4,2,1,2,3,4,245,normal,False
DEV-1996,MDL-016,2026-03-19 20:18:58.675871,ORD-001771,329,FAB-A,AREA-1,SYS-GAMMA,3,7,18,15,4,12,9,2,4,3,1,2,3,9,543,normal,False
DEV-1869,EQP-043,2026-03-08 03:29:14.608593,ORD-001772,905,FAB-B,AREA-2,SYS-ALPHA,17,4,24,16,201,617,9,1,2,4,2,6,3,15,1518,device_timeout,False
DEV-0367,SER-033,2026-03-28 00:57:20.300283,ORD-001773,2573,FAB-C,,SYS-ALPHA,9,3,24,11,1,13,8,1,6,2,1,5,1,32,1929,normal,False
DEV-1239,EQP-026,2026-03-09 02:27:30.059669,ORD-001774,881,FAB-B,AREA-3,SYS-BETA,8,6,15,15,3,7,9,1,4,2,2,4,4,22,1328,normal,False
