device_id,device_mode_name,order_created_at,order_id,file_count,loc_1,loc_2,system_name,queue_duration_seconds,per_file_duration_avg_seconds,per_file_duration_max_seconds,per_file_duration_p95_seconds,device_duration_avg_seconds,device_duration_max_seconds,device_duration_p95_seconds,db_duration_avg_seconds,db_duration_max_seconds,db_duration_p95_seconds,inner_processing_duration_avg_seconds,inner_processing_duration_max_seconds,inner_processing_duration_p95_seconds,total_file_duration_minutes,total_duration_seconds
DEV-0049,,2026/03/09 03:58:40 PM,ORD-006440,435,FAB-C,,SYS-ALPHA,8,6,27,13,3,17,5,2,7,5,1,3,3,10,608
DEV-0177,MDL-003,2026/03/30 11:34:05 AM,ORD-006441,272,FAB-A,AREA-2,SYS-ALPHA,21,6,15,12,4,9,7,1,3,4,1,3,1,6,381
DEV-0012,TYP-005,2026/03/12 11:48:26 PM,ORD-006442,135,FAB-A,AREA-2,SYS-BETA,1,6,19,14,3,9,11,1,5,1,2,5,2,3,181
DEV-0094,,2026/03/04 11:25:02 PM,ORD-006443,541,FAB-A,AREA-2,SYS-BETA,2,3,23,14,1,15,8,1,3,4,1,5,2,6,362
DEV-0176,SER-015,2026/03/24 12:58:18 PM,ORD-006444,11,FAB-C,AREA-1,SYS-GAMMA,28,4,17,10,2,10,5,1,4,4,1,3,1,1,88
DEV-0091,,2026/03/24 10:24:39 AM,ORD-006445,30,FAB-C,AREA-1,SYS-GAMMA,30,6,18,9,3,8,4,2,5,3,1,5,2,1,90
DEV-0072,SER-019,2026/03/21 04:52:58 AM,ORD-006446,26,FAB-B,,SYS-ALPHA,34,6,22,13,2,12,5,2,5,5,2,5,3,1,94
DEV-0085,,2026/03/09 03:53:53 PM,ORD-006447,379,FAB-A,AREA-1,SYS-BETA,8,7,21,11,5,14,6,1,5,4,1,2,1,11,668
DEV-0160,TYP-004,2026/03/03 08:26:52 AM,ORD-006448,4838,FAB-A,,SYS-BETA,6,7,19,17,4,11,11,2,3,3,1,5,3,141,8466
DEV-0079,MDL-008,2026/03/30 01:16:32 PM,ORD-006449,49,FAB-C,AREA-2,SYS-GAMMA,52,4,12,15,1,6,8,2,4,4,1,2,3,1,112
DEV-0058,,2026/03/05 02:08:41 AM,ORD-006450,7,FAB-B,,SYS-ALPHA,20,8,20,11,4,12,6,3,5,3,1,3,2,1,80
DEV-0195,EQP-028,2026/03/24 11:59:10 PM,ORD-006451,193,FAB-C,AREA-3,SYS-BETA,280,3,24,11,1,14,4,1,6,4,1,4,3,2,211
DEV-0061,TYP-004,2026/03/17 09:24:52 AM,ORD-006452,5,FAB-C,AREA-1,SYS-ALPHA,73,4,21,9,1,14,6,2,5,2,1,2,1,1,133
DEV-0059,MDL-007,2026/03/05 03:11:02 AM,ORD-006453,4342,FAB-A,,SYS-BETA,7,4,18,8,2,8,4,1,5,2,1,5,2,72,4327
DEV-0081,EQP-043,2026/03/03 06:42:47 AM,ORD-006454,39,FAB-C,AREA-3,SYS-BETA,13,4,23,5,1,16,2,2,5,2,1,2,1,1,73
DEV-0010,SER-006,2026/03/10 06:41:05 PM,ORD-006455,66,FAB-C,AREA-3,SYS-GAMMA,2,8,21,16,5,13,12,1,4,2,2,4,2,2,122
DEV-0131,SER-019,2026/03/20 08:30:22 AM,ORD-006456,143,FAB-C,AREA-2,SYS-ALPHA,3,6,24,16,3,15,9,2,4,4,1,5,3,3,183
DEV-0133,TYP-048,2026/03/05 08:35:38 PM,ORD-006457,736,FAB-A,AREA-3,SYS-BETA,37,4,21,15,1,12,9,2,5,3,1,4,3,12,757
DEV-0184,SER-046,2026/03/30 01:16:54 AM,ORD-006458,139,FAB-A,AREA-1,SYS-GAMMA,11,5,26,17,2,17,10,2,4,5,1,5,2,2,131
DEV-0124,,2026/03/27 08:03:06 AM,ORD-006459,26,FAB-C,AREA-2,SYS-BETA,8,4,12,12,1,3,9,2,7,2,1,2,1,1,68
DEV-0160,TYP-004,2026/03/09 02:31:27 AM,ORD-006460,780,FAB-A,,SYS-BETA,23,5,16,8,3,7,5,1,5,1,1,4,2,16,983
DEV-0069,MDL-032,2026/03/05 05:27:07 AM,ORD-006461,949,FAB-B,AREA-2,SYS-BETA,58,8,28,16,5,19,10,2,4,3,1,5,3,31,1918
DEV-0177,MDL-003,2026/03/07 02:27:21 AM,ORD-006462,122,FAB-A,AREA-2,SYS-ALPHA,1,5,20,7,2,11,3,2,4,2,1,5,2,2,121
DEV-0100,SER-017,2026/03/06 07:06:00 PM,ORD-006463,183,FAB-A,,SYS-GAMMA,12,8,28,18,6,20,13,1,5,2,1,3,3,6,372
DEV-0056,MDL-032,2026/03/20 10:09:57 PM,ORD-006464,336,FAB-A,AREA-2,SYS-GAMMA,27,6,14,13,2,8,6,2,3,4,2,3,3,8,507
DEV-0036,,2026/03/24 06:53:48 PM,ORD-006465,15,FAB-C,AREA-3,SYS-GAMMA,1,5,27,14,1,16,8,2,5,2,2,6,4,1,61
DEV-0064,SER-029,2026/03/01 07:17:17 PM,ORD-006466,29,FAB-A,,SYS-ALPHA,24,6,17,18,3,7,11,1,4,4,2,6,3,1,84
DEV-0094,,2026/03/12 01:27:17 AM,ORD-006467,167,FAB-A,AREA-2,SYS-BETA,17,5,23,14,2,11,10,2,7,2,1,5,2,3,197
DEV-0172,EQP-021,2026/03/31 12:05:37 AM,ORD-006468,394,FAB-A,,SYS-BETA,48,7,22,16,4,14,10,2,4,5,1,4,1,11,708
DEV-0176,SER-015,2026/03/03 02:29:26 AM,ORD-006469,717,FAB-C,AREA-1,SYS-GAMMA,11,4,13,11,2,7,8,1,2,1,1,4,2,11,671
DEV-0020,EQP-021,2026/03/16 10:34:17 AM,ORD-006470,218,FAB-A,AREA-2,SYS-ALPHA,14,5,15,9,3,10,4,1,3,3,1,2,2,4,254
DEV-0136,SER-029,2026/03/30 07:02:18 PM,ORD-006471,3868,FAB-B,AREA-2,SYS-GAMMA,16,4,9,13,343,1028,8,1,3,4,1,2,1,64,4880
DEV-0157,SER-025,2026/03/27 05:44:54 AM,ORD-006472,3341,FAB-C,AREA-2,SYS-GAMMA,4,5,18,8,2,12,3,1,3,3,2,3,2,69,4144
DEV-0146,EQP-050,2026/03/11 08:34:25 PM,ORD-006473,212,FAB-B,AREA-2,SYS-ALPHA,3,8,21,12,4,9,6,3,7,4,1,5,2,7,423
DEV-0081,EQP-043,2026/03/16 09:33:57 AM,ORD-006474,7,FAB-C,AREA-3,SYS-BETA,4,7,12,16,4,6,11,2,4,2,1,2,3,1,64
DEV-0076,MDL-031,2026/03/10 04:55:12 AM,ORD-006475,425,FAB-C,AREA-2,SYS-ALPHA,10,4,16,10,1,6,6,1,6,2,2,4,2,7,430
DEV-0083,SER-017,2026/03/18 05:14:24 PM,ORD-006476,626,FAB-B,AREA-2,SYS-GAMMA,60,7,23,13,5,17,8,1,2,3,1,4,2,18,1140
DEV-0104,TYP-009,2026/03/28 07:59:00 PM,ORD-006477,923,FAB-A,AREA-3,SYS-BETA,21,3,11,10,1,4,5,1,2,2,1,5,3,11,681
DEV-0185,SER-045,2026/03/30 11:55:21 AM,ORD-006478,1556,FAB-C,AREA-2,SYS-ALPHA,13,4,22,14,2,15,10,1,3,3,1,4,1,25,1513
DEV-0071,TYP-001,2026/03/05 05:50:14 AM,ORD-006479,6,FAB-B,AREA-3,SYS-BETA,27,6,24,12,3,12,8,2,7,3,1,5,1,1,87
DEV-0052,SER-015,2026/03/30 02:33:14 AM,ORD-006480,506,FAB-A,AREA-1,SYS-GAMMA,2,7,14,8,3,5,4,2,3,2,2,6,2,14,842
DEV-0025,MDL-016,2026/03/12 10:39:07 PM,ORD-006481,22,FAB-C,AREA-3,SYS-GAMMA,24,5,12,13,2,7,6,2,3,5,1,2,2,1,84
DEV-0156,SER-006,2026/03/08 12:45:52 AM,ORD-006482,23,FAB-A,AREA-2,SYS-ALPHA,30,7,29,11,4,19,6,1,5,1,2,5,4,1,90
DEV-0064,SER-029,2026/03/31 03:15:58 AM,ORD-006483,69,FAB-A,,SYS-ALPHA,4,4,18,11,1,8,4,2,7,4,1,3,3,1,64
DEV-0104,TYP-009,2026/03/05 08:26:31 AM,ORD-006484,29,FAB-A,AREA-3,SYS-BETA,11,4,15,11,2,7,7,1,4,3,1,4,1,1,71
DEV-0122,EQP-028,2026/03/12 07:06:53 PM,ORD-006485,726,FAB-B,AREA-3,SYS-BETA,1,4,15,14,1,8,8,2,4,4,1,3,2,12,721
DEV-0174,SER-017,2026/03/15 04:50:20 PM,ORD-006486,13,FAB-A,,SYS-ALPHA,5,3,21,16,1,14,9,1,3,4,1,4,3,1,65
DEV-0196,,2026/03/11 04:45:49 AM,ORD-006487,1770,FAB-A,AREA-1,SYS-BETA,35,6,18,16,4,10,10,1,5,3,1,3,3,44,2675
DEV-0017,TYP-041,2026/03/09 07:23:57 AM,ORD-006488,160,FAB-A,AREA-2,SYS-ALPHA,2,3,14,9,1,7,5,1,4,2,1,3,2,2,122
DEV-0014,SER-018,2026/03/19 04:46:37 AM,ORD-006489,623,FAB-B,AREA-3,SYS-ALPHA,17,4,28,9,1,16,4,2,7,4,1,5,1,10,617
DEV-0167,SER-044,2026/03/01 04:11:34 PM,ORD-006490,18,FAB-B,AREA-2,SYS-BETA,42,4,10,13,2,6,8,1,2,4,1,2,1,1,102
DEV-0074,MDL-038,2026/03/23 11:40:55 AM,ORD-006491,55,FAB-C,AREA-1,SYS-GAMMA,1,4,18,13,1,9,7,1,3,2,2,6,4,1,61
DEV-0002,TYP-014,2026/03/01 10:44:09 AM,ORD-006492,44,FAB-A,AREA-1,SYS-GAMMA,14,4,22,12,1,13,8,2,4,2,1,5,2,1,74
DEV-0013,SER-006,2026/03/22 07:48:08 PM,ORD-006493,96,FAB-A,AREA-1,SYS-BETA,1,5,20,11,2,14,3,2,3,5,1,3,3,2,121
DEV-0011,TYP-040,2026/03/28 09:35:58 PM,ORD-006494,206,FAB-B,AREA-2,SYS-GAMMA,2,7,21,18,5,10,13,1,6,3,1,5,2,6,362
DEV-0086,TYP-040,2026/03/12 04:16:11 PM,ORD-006495,337,FAB-C,AREA-1,SYS-ALPHA,29,5,21,11,2,11,7,2,5,3,1,5,1,7,449
DEV-0018,SER-030,2026/03/16 05:42:55 PM,ORD-006496,161,FAB-B,AREA-3,SYS-GAMMA,1,5,27,11,1,15,7,2,7,2,2,5,2,3,181
DEV-0195,EQP-028,2026/03/06 05:53:09 PM,ORD-006497,920,FAB-C,AREA-3,SYS-BETA,12,6,16,10,3,9,7,2,3,2,1,4,1,23,1392
DEV-0135,TYP-014,2026/03/28 05:05:44 PM,ORD-006498,1585,FAB-B,AREA-3,SYS-BETA,8,4,18,14,2,13,10,1,2,3,1,3,1,26,1568
DEV-0136,SER-029,2026/03/01 06:12:32 PM,ORD-006499,409,FAB-B,AREA-2,SYS-GAMMA,11,6,18,15,3,10,11,2,4,2,1,4,2,10,611
DEV-0155,SER-018,2026/03/13 09:18:52 PM,ORD-006500,2639,FAB-B,AREA-3,SYS-GAMMA,121,6,20,12,2,13,5,2,3,3,2,4,4,65,4021
DEV-0154,SER-029,2026/03/07 08:15:13 PM,ORD-006501,15,FAB-A,AREA-3,SYS-ALPHA,3,7,23,14,5,15,10,1,6,2,1,2,2,1,63
DEV-0041,,2026/03/04 07:19:33 AM,ORD-006502,3840,FAB-B,AREA-3,SYS-ALPHA,20,5,15,16,2,5,10,2,7,4,1,3,2,80,4820
DEV-0052,SER-015,2026/03/22 04:22:08 AM,ORD-006503,13,FAB-A,AREA-1,SYS-GAMMA,11,4,18,10,2,13,8,1,3,1,1,2,1,1,71
DEV-0162,SER-025,2026/03/09 08:15:29 AM,ORD-006504,162,FAB-B,AREA-1,SYS-BETA,6,6,16,18,3,5,11,2,7,5,1,4,2,4,246
DEV-0055,SER-033,2026/03/06 09:49:38 PM,ORD-006505,246,FAB-A,AREA-3,SYS-GAMMA,5,8,28,13,6,21,8,1,5,2,1,2,3,8,485
DEV-0085,,2026/03/07 07:39:40 PM,ORD-006506,16,FAB-A,AREA-1,SYS-BETA,10,5,21,11,2,14,4,1,4,4,2,3,3,1,70
DEV-0088,,2026/03/12 12:37:35 AM,ORD-006507,184,FAB-B,AREA-1,SYS-ALPHA,1,5,18,12,2,8,8,2,5,2,1,5,2,3,181
DEV-0164,TYP-048,2026/03/26 10:42:56 AM,ORD-006508,810,FAB-C,AREA-2,SYS-BETA,2,7,29,12,4,18,6,2,6,5,1,5,1,23,1382
DEV-0196,,2026/03/22 08:26:32 PM,ORD-006509,887,FAB-A,AREA-1,SYS-BETA,13,5,20,13,3,12,9,1,5,3,1,3,1,18,1093
DEV-0013,SER-006,2026/03/13 09:22:14 PM,ORD-006510,577,FAB-A,AREA-1,SYS-BETA,24,5,17,7,3,8,5,1,5,1,1,4,1,12,744
DEV-0197,,2026/03/11 02:13:32 PM,ORD-006511,48,FAB-B,AREA-2,SYS-BETA,3,7,16,16,4,6,12,2,6,3,1,4,1,1,63
DEV-0163,TYP-020,2026/03/26 01:55:13 AM,ORD-006512,225,FAB-B,,SYS-GAMMA,5,10,23,17,7,16,12,2,3,4,1,4,1,9,545
DEV-0091,,2026/03/13 06:11:53 AM,ORD-006513,553,FAB-C,AREA-1,SYS-GAMMA,2,3,17,8,1,10,3,1,2,3,1,5,2,6,362
DEV-0136,SER-029,2026/03/26 04:05:23 PM,ORD-006514,275,FAB-B,AREA-2,SYS-GAMMA,19,6,26,15,3,16,8,2,7,4,1,3,3,6,379
DEV-0131,SER-019,2026/03/30 06:45:07 PM,ORD-006515,228,FAB-C,AREA-2,SYS-ALPHA,262,5,22,13,3,12,8,2,6,4,1,4,1,4,334
DEV-0186,SER-045,2026/03/04 10:26:32 PM,ORD-006516,1699,FAB-B,AREA-1,SYS-GAMMA,5,6,22,15,4,18,10,87,349,2,1,2,3,42,2872
DEV-0160,TYP-004,2026/03/04 04:25:17 AM,ORD-006517,146,FAB-A,,SYS-BETA,5,5,21,9,1,12,4,2,4,3,2,5,2,3,185
DEV-0021,,2026/03/31 04:06:08 AM,ORD-006518,205,FAB-B,,SYS-BETA,49,5,17,12,2,7,9,1,5,1,2,5,2,4,289
DEV-0133,TYP-048,2026/03/25 03:46:06 AM,ORD-006519,137,FAB-A,AREA-3,SYS-BETA,3,7,23,16,4,16,11,2,3,2,1,4,3,3,183
DEV-0163,TYP-020,2026/03/12 04:43:33 AM,ORD-006520,147,FAB-B,,SYS-GAMMA,1,21,38,27,18,29,22,2,5,2,1,4,3,12,721
DEV-0071,TYP-001,2026/03/14 09:49:54 PM,ORD-006521,636,FAB-B,AREA-3,SYS-BETA,23,5,23,15,2,14,10,2,6,2,1,3,3,13,803
DEV-0116,EQP-043,2026/03/22 07:53:01 PM,ORD-006522,957,FAB-A,,SYS-BETA,3000,6,22,12,3,14,7,2,6,3,1,2,2,23,4380
DEV-0129,,2026/03/28 10:01:40 AM,ORD-006523,32,FAB-B,AREA-3,SYS-GAMMA,8,6,17,13,3,10,7,2,4,4,1,3,2,1,68
DEV-0003,TYP-013,2026/03/24 06:22:12 PM,ORD-006524,1140,FAB-C,,SYS-ALPHA,48,6,15,12,3,7,8,2,4,2,1,4,2,28,1728
DEV-0097,MDL-032,2026/03/04 01:39:26 AM,ORD-006525,217,FAB-B,AREA-1,SYS-ALPHA,132,4,20,13,3,13,7,1,4,3,1,3,3,3,236
DEV-0176,SER-015,2026/03/16 03:17:09 AM,ORD-006526,27,FAB-C,AREA-1,SYS-GAMMA,1,5,15,14,3,7,11,1,4,2,1,4,1,1,61
DEV-0194,,2026/03/23 05:12:32 AM,ORD-006527,422,FAB-C,,SYS-BETA,1,5,11,12,2,4,6,2,4,5,1,3,1,8,481
DEV-0033,,2026/03/29 10:53:57 AM,ORD-006528,584,FAB-C,AREA-3,SYS-GAMMA,6,8,20,18,4,11,11,2,3,5,2,6,2,19,1146
DEV-0002,TYP-014,2026/03/30 10:10:05 PM,ORD-006529,1168,FAB-A,AREA-1,SYS-GAMMA,1,6,23,15,3,15,9,1,2,4,2,6,2,29,1741
DEV-0056,MDL-032,2026/03/29 08:28:27 PM,ORD-006530,552,FAB-A,AREA-2,SYS-GAMMA,31,4,15,13,2,8,9,1,2,2,1,5,2,9,571
DEV-0141,MDL-003,2026/03/12 09:23:14 AM,ORD-006531,2081,FAB-A,,SYS-GAMMA,41,4,21,12,1,14,5,2,3,4,1,4,3,34,2081
DEV-0141,MDL-003,2026/03/09 05:57:37 PM,ORD-006532,1215,FAB-A,,SYS-GAMMA,10,4,20,8,2,14,4,1,3,2,1,3,2,20,1210
DEV-0085,,2026/03/30 12:01:16 AM,ORD-006533,11,FAB-A,AREA-1,SYS-BETA,2,7,18,10,5,10,6,1,4,3,1,4,1,1,62
DEV-0188,EQP-028,2026/03/13 04:18:22 PM,ORD-006534,35,FAB-C,AREA-3,SYS-ALPHA,16,4,24,11,2,16,7,1,6,2,1,2,2,1,76
DEV-0167,SER-044,2026/03/17 01:24:33 PM,ORD-006535,551,FAB-B,AREA-2,SYS-BETA,9,3,23,7,1,14,4,1,6,2,1,3,1,6,369
DEV-0177,MDL-003,2026/03/14 04:38:34 AM,ORD-006536,15,FAB-A,AREA-2,SYS-ALPHA,33,4,27,13,1,16,9,2,6,2,1,5,2,1,93
DEV-0049,,2026/03/17 10:31:38 PM,ORD-006537,226,FAB-C,,SYS-ALPHA,1,6,24,12,3,14,8,2,6,2,1,4,2,5,301
DEV-0012,TYP-005,2026/03/17 10:44:05 AM,ORD-006538,35,FAB-A,AREA-2,SYS-BETA,11,7,31,13,4,19,7,2,7,5,1,5,1,1,71
DEV-0142,,2026/03/27 05:37:53 AM,ORD-006539,30,FAB-A,,SYS-BETA,13,5,22,8,2,13,5,1,6,1,2,3,2,1,73
DEV-0139,,2026/03/28 10:29:04 PM,ORD-006540,12,FAB-A,AREA-3,SYS-ALPHA,128,3,25,14,1,16,7,1,4,4,1,5,3,1,110
DEV-0168,,2026/03/28 08:51:17 PM,ORD-006541,10,FAB-A,AREA-1,SYS-BETA,8,6,17,12,3,8,5,2,4,5,1,5,2,1,68
DEV-0133,TYP-048,2026/03/16 01:01:33 AM,ORD-006542,35,FAB-A,AREA-3,SYS-BETA,44,7,16,19,4,7,12,2,7,4,1,2,3,1,104
DEV-0092,,2026/03/11 12:42:55 AM,ORD-006543,51,FAB-C,AREA-3,SYS-GAMMA,11,4,26,14,1,16,7,2,5,5,1,5,2,1,71
DEV-0111,,2026/03/19 08:05:29 AM,ORD-006544,228,FAB-C,AREA-2,SYS-BETA,14,5,25,13,3,18,9,1,2,3,1,5,1,4,254
DEV-0143,,2026/03/09 12:31:27 AM,ORD-006545,655,FAB-C,AREA-2,SYS-GAMMA,9,4,12,13,2,8,6,1,2,4,1,2,3,10,609
DEV-0084,TYP-042,2026/03/06 07:53:13 AM,ORD-006546,102,FAB-B,,SYS-BETA,4,4,26,11,2,16,7,1,6,3,1,4,1,1,64
DEV-0022,TYP-005,2026/03/28 05:03:06 PM,ORD-006547,216,FAB-A,AREA-3,SYS-ALPHA,29,6,29,12,4,19,6,1,5,4,1,5,2,5,329
DEV-0052,SER-015,2026/03/16 05:20:06 AM,ORD-006548,120,FAB-A,AREA-1,SYS-GAMMA,11,4,20,12,1,14,4,2,4,5,1,2,3,2,131
DEV-0059,MDL-007,2026/03/05 11:02:35 PM,ORD-006549,49,FAB-A,,SYS-BETA,25,4,20,14,2,15,8,1,3,4,1,2,2,1,85
DEV-0112,TYP-011,2026/03/06 03:11:24 PM,ORD-006550,158,FAB-C,AREA-1,SYS-BETA,173,7,27,16,7,17,11,1,6,4,1,4,1,4,328
DEV-0018,SER-030,2026/03/11 09:07:47 PM,ORD-006551,52,FAB-B,AREA-3,SYS-GAMMA,15,4,23,11,1,15,6,2,3,2,1,5,3,1,75
DEV-0016,SER-018,2026/03/18 08:10:16 AM,ORD-006552,265,FAB-C,AREA-1,SYS-GAMMA,63,5,23,13,1,16,8,2,3,2,2,4,3,5,392
DEV-0109,,2026/03/03 11:37:41 AM,ORD-006553,21,FAB-A,,SYS-ALPHA,4,4,23,13,1,14,9,2,5,2,1,4,2,1,64
DEV-0095,SER-019,2026/03/14 10:33:54 PM,ORD-006554,37,FAB-C,AREA-2,SYS-GAMMA,3,4,16,8,1,5,2,2,7,5,1,4,1,1,63
DEV-0024,SER-030,2026/03/14 07:26:13 PM,ORD-006555,6,FAB-A,AREA-3,SYS-ALPHA,29,4,19,13,1,9,7,1,6,2,2,4,4,1,89
DEV-0152,SER-017,2026/03/17 05:54:59 PM,ORD-006556,40,FAB-A,AREA-3,SYS-GAMMA,11,5,21,13,3,14,8,1,3,2,1,4,3,1,71
DEV-0069,MDL-032,2026/03/27 04:39:30 AM,ORD-006557,34,FAB-B,AREA-2,SYS-BETA,4,4,20,14,2,13,8,1,2,4,1,5,2,1,64
DEV-0073,TYP-013,2026/03/05 12:41:22 PM,ORD-006558,28,FAB-B,AREA-2,SYS-ALPHA,315,5,25,10,4,18,6,1,3,1,1,4,3,1,97
DEV-0191,EQP-028,2026/03/06 09:01:13 PM,ORD-006559,1171,FAB-B,,SYS-GAMMA,47,6,30,15,3,18,10,2,7,2,1,5,3,29,1787
DEV-0096,MDL-022,2026/03/22 03:08:16 PM,ORD-006560,581,FAB-A,AREA-3,SYS-GAMMA,9,6,23,7,3,18,4,2,3,2,1,2,1,14,849
DEV-0160,TYP-004,2026/03/27 01:16:54 PM,ORD-006561,9,FAB-A,,SYS-BETA,8,6,21,17,3,16,11,2,3,3,1,2,3,1,68
DEV-0126,EQP-034,2026/03/10 05:13:10 PM,ORD-006562,890,FAB-C,AREA-2,SYS-BETA,30,6,17,15,3,6,10,2,7,4,1,4,1,22,1350
DEV-0156,SER-006,2026/03/29 11:15:46 AM,ORD-006563,169,FAB-A,AREA-2,SYS-ALPHA,18,6,23,10,3,14,4,2,6,5,1,3,1,4,258
DEV-0148,MDL-036,2026/03/21 05:15:06 PM,ORD-006564,53,FAB-A,AREA-1,SYS-BETA,18,5,13,13,2,5,8,1,2,1,2,6,4,1,78
DEV-0010,SER-006,2026/03/12 10:04:16 PM,ORD-006565,1570,FAB-C,AREA-3,SYS-GAMMA,31,4,20,12,2,10,8,1,6,2,1,4,2,26,1591
DEV-0051,SER-002,2026/03/07 04:37:24 AM,ORD-006566,229,FAB-C,AREA-2,SYS-GAMMA,6,3,16,12,1,8,9,1,5,1,1,3,2,2,126
DEV-0119,,2026/03/14 10:05:23 PM,ORD-006567,288,FAB-C,AREA-3,SYS-ALPHA,1,4,21,8,1,13,3,2,4,3,1,4,2,4,241
DEV-0155,SER-018,2026/03/12 06:32:04 PM,ORD-006568,296,FAB-B,AREA-3,SYS-GAMMA,1,4,26,10,2,17,5,1,5,2,1,4,3,4,241
DEV-0034,MDL-022,2026/03/08 02:54:56 PM,ORD-006569,88,FAB-A,AREA-3,SYS-BETA,13,5,13,6,3,8,4,1,3,1,1,2,1,1,73
DEV-0078,MDL-039,2026/03/30 08:18:46 AM,ORD-006570,1839,FAB-A,AREA-2,SYS-BETA,15,6,25,12,4,18,6,1,4,4,1,3,2,45,2715
DEV-0131,SER-019,2026/03/10 10:33:35 AM,ORD-006571,130,FAB-C,AREA-2,SYS-ALPHA,7,5,18,8,3,10,6,1,4,1,1,4,1,2,127
DEV-0077,SER-033,2026/03/18 02:21:35 PM,ORD-006572,31,FAB-A,AREA-2,SYS-ALPHA,3,5,13,10,3,7,6,1,4,3,1,2,1,1,63
DEV-0026,MDL-038,2026/03/06 11:49:09 AM,ORD-006573,848,FAB-B,,SYS-BETA,1,4,14,16,2,7,10,1,4,3,1,3,3,14,841
DEV-0087,EQP-035,2026/03/15 12:44:17 AM,ORD-006574,260,FAB-A,AREA-3,SYS-ALPHA,18,8,26,14,4,19,7,2,4,4,2,3,3,8,498
DEV-0102,TYP-005,2026/03/23 11:53:24 PM,ORD-006575,16,FAB-C,AREA-2,SYS-GAMMA,15,5,11,10,2,4,4,2,5,4,1,2,2,1,75
DEV-0134,MDL-036,2026/03/14 01:22:56 PM,ORD-006576,291,FAB-A,AREA-3,SYS-BETA,1,3,13,10,1,5,3,1,3,4,1,5,3,3,181
DEV-0093,MDL-007,2026/03/25 05:33:26 PM,ORD-006577,239,FAB-A,AREA-3,SYS-ALPHA,2,5,24,10,3,16,4,1,3,4,1,5,2,4,242
DEV-0196,,2026/03/07 01:44:16 AM,ORD-006578,123,FAB-A,AREA-1,SYS-BETA,7,6,23,12,3,16,7,2,4,3,1,3,2,3,187
DEV-0119,,2026/03/12 07:49:38 PM,ORD-006579,28,FAB-C,AREA-3,SYS-ALPHA,2,6,19,11,2,9,6,2,5,3,2,5,2,1,62
DEV-0075,EQP-021,2026/03/27 04:33:18 AM,ORD-006580,49,FAB-A,AREA-1,SYS-GAMMA,1,5,22,8,2,17,5,2,3,2,1,2,1,1,61
DEV-0170,TYP-042,2026/03/09 03:08:16 PM,ORD-006581,807,FAB-B,AREA-2,SYS-BETA,3,6,26,10,4,19,7,1,5,2,1,2,1,20,1203
DEV-0136,SER-029,2026/03/04 10:23:05 PM,ORD-006582,539,FAB-B,AREA-2,SYS-GAMMA,7,4,16,13,1,8,6,2,5,5,1,3,2,8,487
DEV-0162,SER-025,2026/03/20 04:00:21 AM,ORD-006583,6,FAB-B,AREA-1,SYS-BETA,4,3,15,12,1,5,9,1,6,2,1,4,1,1,64
DEV-0091,,2026/03/18 02:56:03 PM,ORD-006584,18,FAB-C,AREA-1,SYS-GAMMA,15,3,14,7,1,8,3,1,2,3,1,4,1,1,75
DEV-0156,SER-006,2026/03/25 03:35:00 PM,ORD-006585,254,FAB-A,AREA-2,SYS-ALPHA,1,4,15,13,2,8,8,1,2,2,1,5,3,4,241
DEV-0027,SER-015,2026/03/05 07:51:03 AM,ORD-006586,894,FAB-A,,SYS-ALPHA,1,4,22,13,2,17,7,1,2,4,1,3,2,14,841
DEV-0064,SER-029,2026/03/04 03:18:15 PM,ORD-006587,700,FAB-A,,SYS-ALPHA,1,4,16,6,1,11,2,2,3,3,1,2,1,11,661
DEV-0023,TYP-042,2026/03/19 08:58:01 PM,ORD-006588,109,FAB-B,,SYS-GAMMA,6,5,25,10,2,16,4,2,6,3,1,3,3,2,126
DEV-0191,EQP-028,2026/03/23 02:26:04 AM,ORD-006589,176,FAB-B,,SYS-GAMMA,307,4,23,10,3,17,4,1,2,4,1,4,2,2,166
DEV-0163,TYP-020,2026/03/02 05:13:52 AM,ORD-006590,1638,FAB-B,,SYS-GAMMA,1,17,37,21,14,27,18,2,7,2,1,3,1,116,6961
DEV-0091,,2026/03/16 12:22:04 PM,ORD-006591,273,FAB-C,AREA-1,SYS-GAMMA,5,4,14,7,2,10,5,1,2,1,1,2,1,4,245
DEV-0151,SER-029,2026/03/26 03:01:28 PM,ORD-006592,21,FAB-A,,SYS-BETA,241,8,21,20,7,10,12,2,7,5,1,4,3,1,80
DEV-0029,TYP-041,2026/03/14 11:01:58 AM,ORD-006593,52,FAB-A,,SYS-GAMMA,27,3,23,6,1,12,3,1,6,1,1,5,2,1,87
DEV-0142,,2026/03/25 01:42:06 PM,ORD-006594,275,FAB-A,,SYS-BETA,21,4,16,12,2,9,8,1,3,3,1,4,1,4,261
DEV-0129,,2026/03/06 06:40:39 AM,ORD-006595,130,FAB-B,AREA-3,SYS-GAMMA,2,5,17,13,2,5,6,1,6,3,2,6,4,2,122
DEV-0090,,2026/03/12 12:54:37 AM,ORD-006596,70,FAB-C,AREA-3,SYS-GAMMA,2,4,11,10,1,3,4,1,4,2,2,4,4,1,62
DEV-0197,,2026/03/10 06:13:44 PM,ORD-006597,981,FAB-B,AREA-2,SYS-BETA,1,6,26,11,4,16,6,1,5,2,1,5,3,24,1441
